#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
329,Nick Loftin,KCR,27,102,115,24,17,5,0,2,13,12,11,0,18,1,1,0,2,1,0.24
330,Tristan Peters,CHW,37,144,160,33,23,6,1,3,17,15,13,0,39,1,1,1,2,1,0.227
331,Jonah Heim,ATH,26,95,105,22,15,4,0,3,11,12,8,0,20,1,1,0,0,0,0.228
332,Masataka Yoshida,BOS,45,174,194,47,33,10,0,4,22,24,15,0,25,3,2,0,2,0,0.272
333,Owen Caissie,MIA,65,252,281,58,36,13,1,8,31,31,25,0,90,2,2,0,3,1,0.229
334,Alex Call,LAD,20,74,87,18,12,4,0,2,11,9,10,0,16,1,1,1,1,1,0.239
335,Richie Palacios,TBR,55,205,235,45,32,9,1,4,27,20,26,0,48,2,2,0,10,2,0.222
336,Rodolfo Durán,SDP,16,59,63,13,10,2,0,1,5,8,4,0,15,0,0,0,0,0,0.218
337,Drew Romo,CHW,39,142,155,31,21,6,0,4,15,15,9,0,48,2,1,1,1,1,0.221
338,Graham Pauley,MIA,35,135,150,30,18,7,1,4,16,16,12,0,32,1,1,1,2,1,0.22
339,Hunter Feduccia,TBR,50,174,198,37,26,8,1,3,19,18,21,0,52,1,1,0,1,0,0.213
340,Mauricio Dubón,ATL,83,332,358,84,61,17,2,5,39,36,20,0,48,2,2,2,3,1,0.253
341,Andruw Monasterio,BOS,28,108,120,26,17,5,0,3,14,12,10,0,28,1,1,0,3,1,0.239
342,Everson Pereira,CHW,46,177,197,39,24,7,1,7,24,23,16,0,61,3,2,0,4,1,0.223
343,Alex Jackson,MIN,17,61,66,12,9,2,0,2,9,9,4,0,21,1,0,0,0,0,0.202
344,Blake Dunn,CIN,25,94,106,22,17,4,0,2,12,9,9,0,31,2,0,1,3,1,0.236
345,Travis d'Arnaud,LAA,29,106,117,23,14,5,0,4,12,13,8,0,32,2,1,0,0,0,0.217
346,Josh Lowe,LAA,49,194,213,45,28,10,1,6,25,23,16,1,58,1,2,0,9,2,0.231
347,Miguel Andujar,SDP,64,259,277,69,48,12,1,7,30,32,15,1,43,2,2,0,2,1,0.266
348,Joey Loperfido,HOU,53,207,229,48,32,10,1,5,25,22,16,1,64,4,1,1,4,1,0.232
349,Jonny DeLuca,TBR,40,159,174,37,24,7,1,4,19,18,12,0,36,2,1,1,7,1,0.23
350,Nathaniel Lowe,CIN,56,210,240,52,35,9,0,8,28,30,27,0,58,1,2,0,0,0,0.248
351,Pavin Smith,ARI,45,168,194,40,25,8,1,6,23,23,24,0,49,1,1,0,1,0,0.236
352,Brady House,WSN,42,170,181,41,28,8,0,5,19,21,9,0,51,1,1,0,2,1,0.243
353,Jose Trevino,CIN,35,128,139,30,21,5,0,3,14,14,8,0,22,1,1,1,0,0,0.232
354,Kaelen Culpepper,MIN,10,41,45,10,7,2,0,1,5,4,3,0,10,1,0,0,1,0,0.242
355,Jorge Mateo,ATL,19,76,82,17,11,4,1,2,11,7,5,0,23,0,1,0,6,1,0.227
356,Tristan Gray,MIN,26,104,113,22,14,5,0,3,12,13,7,0,33,1,1,1,0,0,0.215
357,Ke'Bryan Hayes,CIN,32,127,139,30,22,5,1,3,14,13,10,0,27,1,1,0,3,1,0.237
358,J.C. Escarra,NYY,23,82,92,18,12,4,0,2,9,10,8,0,18,1,1,0,1,0,0.221
359,James Outman,MIN,40,152,172,31,18,6,1,5,21,18,16,0,59,3,1,0,4,1,0.202
360,Austin Hays,CHW,47,185,202,45,29,9,1,6,24,24,13,1,49,2,1,0,2,1,0.246
361,Max Clark,DET,19,72,82,17,12,3,1,2,10,8,8,0,16,0,1,0,2,0,0.241
362,Agustín Ramírez,MIA,29,111,122,27,17,6,0,4,15,15,9,1,24,1,1,0,3,1,0.242
363,Noelvi Marte,CIN,40,158,171,39,26,7,1,5,21,20,11,0,40,2,1,0,5,2,0.249
364,Rob Refsnyder,SEA,26,100,113,24,15,5,0,4,13,13,11,0,29,2,1,0,1,0,0.236
365,Rafael Marchán,PHI,24,86,96,19,13,4,0,2,9,9,7,0,17,2,1,0,0,0,0.217
366,Charles McAdoo,TOR,18,68,77,16,11,3,0,2,9,9,7,0,17,1,1,0,1,0,0.24
367,Leo Rivas,SEA,16,58,68,12,9,2,0,1,8,5,9,0,17,1,1,1,3,1,0.209
368,Harry Ford,WSN,16,54,62,12,8,2,0,1,7,6,6,0,16,1,1,0,1,0,0.223
369,Denzel Clarke,ATH,19,74,82,17,11,4,1,2,10,7,6,0,27,1,0,1,3,1,0.223
370,Drew Gilbert,SFG,45,173,192,39,26,8,1,4,21,20,15,0,38,3,1,0,2,1,0.226
371,Tyler Heineman,TOR,24,84,95,18,13,3,0,1,10,8,7,0,21,2,1,2,1,0,0.213
372,Jake Fraley,TBR,35,134,151,31,21,6,0,3,17,15,14,0,32,1,1,0,4,1,0.233
373,Bo Naylor,CLE,12,43,49,9,5,2,0,2,5,6,5,0,12,0,0,0,0,0,0.215
374,Tyler Callihan,PIT,14,54,59,12,9,2,0,1,6,6,4,0,15,0,0,0,2,0,0.226
375,Javier Báez,DET,33,133,141,31,21,6,0,3,15,16,5,0,33,2,1,0,2,1,0.234
376,Christopher Morel,MIA,35,133,150,29,17,6,1,6,17,18,14,0,45,2,1,0,3,1,0.222
377,Derek Hill,CHW,28,108,119,25,17,5,1,3,14,11,8,0,34,1,1,1,4,1,0.231
378,Alejandro Osuna,TEX,24,92,105,22,16,4,0,2,12,10,10,0,22,2,1,1,3,1,0.238
379,Bryan Torres,STL,22,83,93,22,17,4,0,0,10,8,9,0,17,0,0,0,3,1,0.259
380,Andrew Benintendi,CHW,74,289,321,70,46,13,1,10,35,37,26,1,61,2,3,0,2,1,0.242
381,James McCann,ARI,24,86,94,20,13,4,0,2,10,11,5,0,25,1,1,1,0,0,0.233
382,Tommy Troy,ARI,21,84,92,20,15,5,0,1,10,9,7,0,21,0,0,0,2,0,0.242
383,Austin Hedges,CLE,31,109,123,21,15,4,0,3,12,10,10,0,31,1,1,2,1,1,0.196
384,Zach Cole,HOU,23,88,99,19,11,4,1,4,12,12,8,0,37,1,0,0,3,1,0.211
385,Jahmai Jones,DET,22,83,95,20,12,4,1,3,12,11,9,0,24,2,1,0,2,1,0.24
386,Thomas Saggese,STL,28,111,121,27,19,6,0,2,13,12,8,0,32,1,1,0,1,1,0.238
387,Eric Haase,SFG,22,82,88,17,12,4,0,2,9,10,6,0,30,0,0,0,0,0,0.213
388,Colby Thomas,ATH,16,63,69,15,9,3,0,3,8,9,4,0,21,1,0,0,1,0,0.237
389,Jorbit Vivas,WSN,35,131,150,31,23,6,1,1,15,12,14,0,22,4,1,1,3,1,0.235
390,Ildemaro Vargas,ARI,50,201,217,51,37,9,1,4,23,24,12,0,27,2,2,2,2,1,0.256
391,Tim Tawa,ARI,16,62,69,14,9,3,0,2,8,7,6,0,18,0,1,0,2,0,0.221
392,Blake Perkins,MIL,17,67,75,14,10,3,0,1,9,7,8,0,20,0,0,0,2,1,0.214
393,Bryce Eldridge,SFG,57,220,247,51,32,11,0,9,26,30,23,2,76,2,2,0,1,0,0.233
394,Isiah Kiner-Falefa,BOS,35,141,153,35,27,6,1,1,16,13,7,0,25,2,1,1,5,1,0.25
395,Jared Oliva,SFG,11,42,46,10,7,2,0,1,6,4,3,0,11,1,0,0,3,0,0.228
396,José Tena,WSN,35,137,150,33,23,7,1,3,16,14,11,0,38,1,1,1,4,1,0.244
397,Christian Cairo,PHI,10,37,41,8,6,2,0,0,5,3,4,0,11,0,0,0,2,0,0.219
398,Starling Marte,KCR,38,149,165,39,27,7,1,3,19,17,10,0,35,3,1,1,4,1,0.258
399,Hyeseong Kim,LAD,18,72,78,18,13,3,1,1,9,7,5,0,19,1,1,0,4,1,0.25
400,Jesse Winker,,19,70,82,16,11,3,0,2,10,9,11,0,18,1,1,0,1,0,0.237
401,Enrique Hernández,LAD,29,113,124,25,16,5,0,4,14,15,9,0,29,1,1,0,1,0,0.226
402,Myles Straw,TOR,23,89,100,21,16,4,1,1,12,8,8,0,18,0,1,2,4,1,0.238
403,Sam Haggerty,TEX,34,131,147,30,21,6,1,2,18,12,13,0,34,2,1,1,7,1,0.232
404,Jhonny Pereda,SEA,9,33,37,8,5,2,0,0,3,3,4,0,9,0,0,0,0,0,0.229
405,Christian Moore,LAA,22,84,95,18,12,3,1,2,10,9,10,0,29,1,1,0,2,1,0.217
406,Jared Young,NYM,17,65,73,15,9,3,0,3,9,8,7,0,18,0,0,0,0,0,0.232
407,Ryan Mountcastle,BAL,19,76,82,20,13,4,0,3,9,10,5,0,20,0,0,0,0,0,0.259
408,CJ Kayfus,CLE,23,88,99,21,13,5,1,3,11,11,9,0,27,1,1,0,1,0,0.234
409,Pedro Ramírez,CHC,19,72,82,17,11,3,0,2,9,9,8,0,18,1,1,0,1,0,0.24
410,César Salazar,HOU,12,43,49,9,6,2,0,1,5,4,4,0,10,1,0,0,0,0,0.202
411,Michael Helman,TEX,11,42,46,9,5,2,0,1,5,4,3,0,11,0,0,0,1,0,0.205
412,Hao-Yu Lee,DET,10,41,45,10,7,2,0,1,5,5,4,0,10,1,0,0,1,0,0.238
413,David Fry,CLE,22,82,93,18,11,4,0,3,10,11,8,0,26,2,1,0,1,0,0.222
414,Tyler Tolbert,KCR,23,91,101,20,14,4,1,1,12,8,6,0,25,1,1,2,10,1,0.217
415,Spencer Jones,NYY,13,50,55,11,6,2,0,3,7,7,4,0,21,0,0,0,1,0,0.216
416,Jacob Melton,TBR,12,47,52,10,6,2,0,1,6,5,4,0,15,0,0,0,3,1,0.207
417,Brandon Lockridge,MIL,19,71,80,16,12,3,1,1,9,6,6,0,20,1,1,1,4,1,0.23
418,Kameron Misner,KCR,4,16,18,3,2,1,0,1,2,2,2,0,6,0,0,0,1,0,0.215
419,Adrian Del Castillo,ARI,26,97,107,22,14,5,0,3,11,13,8,0,31,1,1,0,0,0,0.23
420,Joey Wiemer,WSN,18,69,77,15,9,3,0,2,8,8,7,0,23,1,1,0,1,0,0.212
421,Esmerlyn Valdez,PIT,18,69,77,16,11,3,0,2,8,9,7,0,21,1,0,0,0,0,0.235
422,Reese McGuire,CHW,13,46,50,10,7,2,0,1,5,5,3,0,11,1,0,0,0,0,0.221
423,Leo Jiménez,MIA,19,71,82,17,12,3,0,1,9,8,6,0,18,2,1,1,1,0,0.234
424,Triston Casas,BOS,12,44,51,10,6,2,0,2,6,7,6,1,13,0,0,0,0,0,0.236
425,Cooper Pratt,MIL,5,21,24,5,3,1,0,0,3,2,2,0,5,0,0,0,1,0,0.228
426,Jacob Gonzalez,CHW,6,24,27,6,4,1,0,1,3,3,3,0,6,0,0,0,1,0,0.24
427,Jon Berti,,15,58,64,14,11,2,0,1,7,5,5,0,13,1,0,0,4,1,0.242
428,Tyler Austin,CHC,14,53,59,13,8,3,0,2,7,7,5,0,14,0,1,0,0,0,0.245
429,Eli White,ATL,14,54,59,13,9,2,0,2,7,6,4,0,15,1,0,0,2,0,0.236
430,Nate Eaton,BOS,10,38,42,9,6,2,0,1,5,4,3,0,10,1,0,0,2,0,0.225
431,Aaron Zavala,TEX,10,36,41,9,6,2,0,1,5,5,4,0,9,0,0,0,1,0,0.24
432,Jose Iglesias,,13,50,55,13,10,3,0,1,6,5,3,0,9,1,0,0,1,0,0.257
433,Seaver King,WSN,6,24,27,6,4,1,0,1,3,3,3,0,6,0,0,0,0,0,0.24
434,Heriberto Hernández,MIA,32,119,136,27,17,5,1,4,16,16,14,0,38,1,1,0,2,1,0.227
435,Max Kepler,,13,49,55,11,7,2,0,2,6,6,5,0,11,1,1,0,0,0,0.235
436,Mike Tauchman,NYM,14,51,60,12,8,2,0,1,7,6,7,0,14,1,0,0,0,0,0.232
437,Ryan Ritter,COL,8,32,36,8,5,2,0,1,4,4,3,0,10,1,0,1,1,0,0.248
438,Tyrone Taylor,NYM,21,84,92,19,12,4,1,2,10,9,5,0,20,2,0,1,2,0,0.226
439,Gabriel Rincones Jr.,PHI,6,24,27,5,3,1,0,1,3,3,3,0,7,0,0,0,1,0,0.218
440,Thairo Estrada,,11,43,46,10,7,2,0,1,5,5,2,0,9,1,0,0,1,0,0.244
441,Weston Wilson,BAL,15,57,64,12,8,2,0,2,8,6,6,0,18,0,0,0,1,1,0.212
442,Gage Workman,DET,5,20,23,5,3,1,0,1,3,3,2,0,5,0,0,0,0,0,0.24
443,Walker Jenkins,MIN,3,12,14,3,2,1,0,0,2,1,1,0,3,0,0,0,0,0,0.242
444,Nick Sogard,BOS,31,119,134,28,22,4,0,1,14,12,14,0,30,1,1,0,2,1,0.234
445,Andrés Chaparro,WSN,17,66,73,15,9,3,0,2,8,9,6,0,18,1,0,0,0,0,0.229
446,Braxton Fulford,COL,12,43,48,10,7,2,0,1,6,6,3,0,13,1,0,0,0,0,0.238
447,Edwin Arroyo,CIN,29,115,125,29,23,4,0,2,13,12,8,0,26,1,0,0,1,0,0.249
448,George Lombard Jr.,NYY,4,16,18,4,3,1,0,1,2,2,2,0,4,0,0,0,0,0,0.24
449,Cody Freeman,TEX,11,42,46,10,7,2,0,1,5,5,3,0,7,0,0,0,1,0,0.24
450,Jordan Beck,COL,34,132,145,32,21,7,1,4,17,15,11,0,41,1,1,0,4,1,0.244
451,Rece Hinds,MIA,12,46,50,10,6,2,0,2,6,6,3,0,17,0,0,0,2,0,0.223
452,Chad Stevens,COL,8,32,36,8,5,2,0,1,4,4,3,0,8,0,0,0,1,0,0.24
453,Jett Williams,MIL,10,37,42,8,5,2,0,1,5,4,4,0,11,1,0,0,2,0,0.221
454,Nick Yorke,PIT,10,41,45,10,7,2,0,1,5,5,3,0,10,0,0,0,1,0,0.25
455,Brett Harris,ATH,7,28,32,6,4,1,0,1,4,3,3,0,7,1,0,0,0,0,0.228
456,Felix Reyes,PHI,8,32,37,8,5,2,0,1,4,4,3,0,8,0,0,0,1,0,0.24
457,Aramis Garcia,ARI,3,11,13,3,2,1,0,0,1,1,1,0,3,0,0,0,0,0,0.24
458,Alex Freeland,LAD,22,84,96,18,12,4,0,2,11,10,10,0,26,1,1,1,2,1,0.219
459,Ben Malgeri,DET,6,24,27,6,4,1,0,1,3,3,3,0,6,0,0,0,0,0,0.24
460,Kristian Campbell,BOS,5,20,23,5,3,1,0,0,3,2,2,0,6,0,0,0,0,0,0.242
461,Tyler Fitzgerald,LAD,1,4,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.212
462,Randal Grichuk,CHW,12,46,50,11,7,2,0,2,6,6,3,0,11,1,1,0,0,0,0.24
463,Oswaldo Cabrera,NYY,3,12,14,3,2,0,0,0,2,1,1,0,3,0,0,0,0,0,0.221
464,Gabriel Gonzalez,MIN,8,34,36,9,6,2,0,1,4,4,2,0,7,0,0,0,0,0,0.255
465,Yohendrick Piñango,TOR,20,77,86,18,12,4,0,2,9,9,7,0,19,1,1,0,1,0,0.23
466,Luis Lara,MIL,3,13,14,3,2,1,0,0,2,2,1,0,3,0,0,0,0,0,0.24
467,César Prieto,STL,11,44,47,11,8,2,0,1,5,4,2,0,10,1,0,0,1,0,0.247
