#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
1,Aaron Judge,NYY,101,359,435,105,54,17,1,34,73,83,70,4,109,4,3,0,8,2,0.294
2,Bobby Witt Jr.,KCR,103,403,444,123,72,25,4,21,72,69,34,2,74,4,3,0,25,7,0.306
3,Juan Soto,NYM,102,359,440,102,59,17,1,25,71,69,76,4,73,2,3,0,13,4,0.285
4,Shohei Ohtani,LAD,102,375,440,107,54,19,4,31,79,77,58,4,105,4,3,0,16,4,0.286
5,Gunnar Henderson,BAL,101,386,436,105,61,22,4,18,68,63,43,2,100,4,3,0,14,3,0.273
6,Fernando Tatis Jr.,SDP,104,395,448,107,66,20,1,20,61,60,46,2,92,4,3,0,20,5,0.27
7,Julio Rodríguez,SEA,103,403,445,111,71,20,2,18,60,62,33,2,96,6,3,0,17,4,0.276
8,Yordan Alvarez,HOU,90,335,391,101,57,19,1,24,61,68,48,3,67,5,3,0,3,1,0.302
9,Corbin Carroll,ARI,98,370,425,99,55,20,8,16,78,54,46,2,90,6,3,0,21,4,0.268
10,Vladimir Guerrero Jr.,TOR,102,383,440,117,74,22,0,20,63,66,49,3,57,4,3,0,5,2,0.306
11,Ronald Acuña Jr.,ATL,96,352,413,101,62,18,1,20,63,61,53,3,84,5,3,0,20,5,0.287
12,Junior Caminero,TBR,105,413,452,114,69,19,2,24,61,69,33,2,85,3,3,0,3,1,0.277
13,William Contreras,MIL,101,355,405,95,63,19,0,13,51,50,44,2,76,3,3,0,4,1,0.269
14,Elly De La Cruz,CIN,103,399,444,105,60,21,5,19,65,61,39,2,125,2,3,0,25,7,0.263
15,José Ramírez,CLE,101,385,436,100,62,22,2,15,56,55,44,2,54,3,3,0,25,5,0.261
16,Mike Trout,LAA,91,332,395,83,47,14,1,21,56,56,55,2,109,5,2,0,5,1,0.249
17,Cal Raleigh,SEA,80,280,320,65,35,12,0,17,41,48,35,1,86,3,2,0,4,1,0.231
18,Kyle Tucker,LAD,99,368,426,98,58,20,2,18,61,61,52,2,66,2,3,0,14,2,0.266
19,Pete Crow-Armstrong,CHC,99,389,426,97,59,19,4,15,58,54,27,1,105,7,3,1,23,6,0.251
20,Bryce Harper,PHI,102,380,440,104,59,23,0,22,61,68,53,2,93,3,3,0,8,3,0.272
21,James Wood,WSN,100,373,431,100,58,21,1,20,60,61,52,2,122,3,3,0,12,4,0.269
22,Ketel Marte,ARI,94,360,407,97,60,20,2,16,56,55,40,2,69,4,3,0,3,1,0.271
23,Riley Greene,DET,100,384,431,105,64,20,3,18,61,60,41,2,115,3,3,0,4,1,0.273
24,Adley Rutschman,BAL,92,325,373,84,54,18,1,12,48,47,42,1,59,2,3,1,1,1,0.259
25,Ben Rice,NYY,92,345,395,86,48,16,1,21,53,60,42,2,85,6,3,0,4,1,0.248
26,Byron Buxton,MIN,85,332,367,86,45,17,2,21,53,57,27,2,98,6,2,0,11,1,0.258
27,Corey Seager,TEX,72,274,311,73,44,14,0,16,41,46,33,1,61,3,2,0,2,1,0.268
28,Austin Riley,ATL,98,380,422,101,60,19,1,20,57,63,33,2,108,6,3,0,3,1,0.266
29,Alejandro Kirk,TOR,61,213,242,59,41,11,0,8,30,29,24,1,28,2,2,0,1,0,0.278
30,Mookie Betts,LAD,95,363,412,94,59,19,1,15,55,54,42,1,57,4,3,1,7,2,0.259
31,Nick Kurtz,ATH,96,356,417,94,52,19,2,22,61,64,56,2,119,2,3,0,5,1,0.264
32,Kevin McGonigle,DET,101,383,436,101,65,21,2,13,56,50,47,1,68,2,3,0,10,3,0.263
33,Shea Langeliers,ATH,90,326,360,87,50,17,1,18,47,56,28,1,81,3,3,1,3,1,0.265
34,Maikel Garcia,KCR,101,393,435,107,74,23,3,8,55,46,36,1,65,1,3,2,17,4,0.272
35,Zach Neto,LAA,100,382,431,95,56,20,1,18,54,56,34,1,109,11,3,1,17,6,0.247
36,Michael Harris II,ATL,92,372,399,105,67,19,2,16,53,56,20,1,77,3,3,0,12,3,0.281
37,Iván Herrera,STL,96,348,404,93,62,17,1,12,51,46,45,1,78,8,3,1,5,1,0.267
38,Willy Adames,SFG,101,388,435,93,56,20,1,17,51,57,41,1,110,2,3,1,7,3,0.241
39,Isaac Paredes,HOU,96,355,413,87,56,17,1,12,51,47,45,1,67,9,3,1,1,1,0.244
40,Gabriel Moreno,ARI,74,261,293,72,49,15,0,8,35,34,27,1,51,3,2,1,4,1,0.275
41,Geraldo Perdomo,ARI,102,377,439,95,66,19,3,8,58,42,52,1,63,5,3,1,14,4,0.253
42,Trea Turner,PHI,99,391,426,105,72,20,2,12,53,48,27,1,83,3,3,1,19,3,0.27
43,Masyn Winn,STL,99,389,429,98,67,20,3,9,51,44,31,0,81,4,3,2,11,3,0.253
44,Matt Olson,ATL,103,387,445,99,55,21,0,22,60,68,51,2,105,4,3,0,2,0,0.256
45,JJ Wetherholt,STL,96,360,415,92,61,18,1,12,49,45,42,1,76,9,3,1,9,2,0.255
46,Jazz Chisholm Jr.,NYY,91,350,394,85,52,14,1,17,50,52,37,1,103,3,3,1,22,6,0.242
47,Munetaka Murakami,CHW,94,338,408,79,42,13,1,23,54,56,63,2,133,4,2,0,6,3,0.235
48,Bo Bichette,NYM,104,411,449,112,76,21,1,14,55,56,31,1,79,3,4,1,6,2,0.272
49,Wyatt Langford,TEX,84,317,362,81,49,16,2,14,49,46,39,1,81,3,3,0,13,3,0.255
50,Jeremy Peña,HOU,94,368,404,98,67,19,1,11,50,47,25,1,74,8,3,1,11,3,0.267
51,Manny Machado,SDP,96,375,416,95,61,17,0,17,48,56,36,1,84,1,3,1,6,2,0.254
52,CJ Abrams,WSN,98,379,422,101,64,21,3,14,56,50,29,1,80,10,3,1,20,5,0.266
53,Francisco Lindor,NYM,76,292,330,73,46,14,1,13,43,42,29,1,62,5,2,0,11,3,0.251
54,Oneil Cruz,PIT,90,347,390,86,49,16,2,18,52,53,37,1,118,3,2,1,21,4,0.247
55,Dansby Swanson,CHC,102,395,440,94,60,17,1,15,50,51,38,1,108,2,3,2,10,2,0.238
56,Freddie Freeman,LAD,99,373,426,103,64,22,1,16,58,60,44,2,78,5,3,0,6,1,0.276
57,Kyle Schwarber,PHI,104,379,449,90,45,14,1,29,63,72,62,2,130,5,3,0,4,1,0.237
58,Andy Pages,LAD,93,363,403,93,56,19,1,17,50,57,29,1,90,7,3,1,7,3,0.256
59,Matt Chapman,SFG,99,372,426,87,52,20,1,14,52,52,46,1,108,5,3,1,5,2,0.235
60,Roman Anthony,BOS,85,313,365,83,52,19,2,10,52,44,47,1,88,2,2,1,5,2,0.266
61,Jarren Duran,BOS,93,361,402,96,56,23,5,12,62,50,32,1,95,5,3,1,17,3,0.266
62,Jackson Merrill,SDP,100,395,430,101,63,20,2,15,54,55,28,1,88,2,3,1,9,2,0.256
63,Nico Hoerner,CHC,102,395,440,106,80,20,1,5,50,39,33,1,44,7,4,2,19,4,0.268
64,Hunter Goodman,COL,93,346,377,90,50,20,2,19,48,56,23,1,104,4,3,2,2,1,0.26
65,Kazuma Okamoto,TOR,89,339,386,81,46,17,0,18,47,53,39,1,98,4,3,1,1,1,0.239
66,Austin Wells,NYY,75,263,298,59,36,12,1,11,35,36,29,0,71,3,2,1,3,1,0.227
67,Xander Bogaerts,SDP,94,365,407,93,66,17,0,10,45,44,34,1,74,3,3,1,11,2,0.256
68,Drake Baldwin,ATL,77,279,314,74,48,12,0,13,40,42,30,1,62,3,2,0,1,0,0.266
69,Colson Montgomery,CHW,94,358,408,82,50,16,2,15,49,49,36,1,116,8,3,2,3,1,0.23
70,Rafael Devers,SFG,101,381,435,95,57,20,1,18,55,59,47,2,106,4,3,0,2,1,0.25
71,Pete Alonso,BAL,101,385,436,98,54,20,0,24,58,70,39,2,98,8,3,0,3,1,0.255
72,Dillon Dingler,DET,78,277,307,67,42,13,1,11,35,36,21,0,76,5,2,1,1,0,0.242
73,Wilyer Abreu,BOS,80,306,347,80,48,18,1,13,43,46,36,1,81,1,2,1,7,2,0.26
74,Jackson Chourio,MIL,99,395,429,103,63,22,2,16,55,58,28,1,94,2,3,1,16,4,0.261
75,Will Smith,LAD,70,240,277,62,39,11,1,12,37,37,30,1,51,5,2,0,2,0,0.259
76,Alex Bregman,CHC,101,381,436,94,64,18,1,11,51,47,45,1,63,5,3,1,3,1,0.246
77,Samuel Basallo,BAL,77,288,319,76,45,15,1,15,42,46,25,1,77,2,2,1,1,1,0.263
78,Ceddanne Rafaela,BOS,88,352,379,90,58,19,3,11,47,44,18,0,82,5,3,1,13,5,0.257
79,Miguel Vargas,CHW,95,358,412,88,55,19,1,13,51,50,46,1,75,5,3,1,8,2,0.246
80,Andrés Giménez,TOR,91,356,395,88,61,18,1,8,44,39,23,0,70,10,3,2,15,3,0.247
81,Brice Turang,MIL,101,387,438,97,68,17,1,10,52,44,46,1,91,1,3,1,19,4,0.25
82,Otto Lopez,MIA,94,374,408,101,72,19,2,8,48,42,26,1,66,3,3,2,13,4,0.27
83,Brandon Nimmo,TEX,94,359,408,92,60,17,2,13,52,49,38,1,86,6,3,1,5,2,0.256
84,Daulton Varsho,TOR,88,343,381,81,48,17,2,14,47,48,31,1,90,3,3,1,7,2,0.235
85,Konnor Griffin,PIT,92,361,399,93,64,17,2,10,48,42,25,1,104,8,3,2,23,5,0.259
86,Taylor Ward,BAL,99,372,426,90,55,19,1,16,54,55,47,1,99,4,3,1,4,2,0.243
87,Cody Bellinger,NYY,94,364,408,91,58,17,2,13,53,50,37,1,66,2,3,1,9,2,0.25
88,Ezequiel Tovar,COL,94,379,408,100,62,22,2,13,48,51,22,0,97,3,3,2,7,2,0.263
89,Sal Stewart,CIN,94,361,407,91,56,19,0,16,47,53,39,1,84,3,3,1,8,2,0.251
90,Tyler Soderstrom,ATH,92,358,398,90,52,20,1,16,50,56,33,1,93,4,3,1,3,1,0.252
91,Brandon Lowe,PIT,83,319,358,80,47,16,1,16,45,50,33,1,87,3,2,1,3,1,0.253
92,Xavier Edwards,MIA,94,366,408,102,78,17,2,5,51,34,36,1,58,1,3,1,17,4,0.278
93,Salvador Perez,KCR,96,365,396,93,59,16,0,18,44,54,20,1,82,7,3,2,1,0,0.255
94,Trent Grisham,NYY,84,310,362,71,41,13,1,15,47,47,46,1,83,3,2,1,6,2,0.228
95,Seiya Suzuki,CHC,92,353,399,90,55,17,2,16,54,52,41,2,100,3,3,0,5,2,0.254
96,Gleyber Torres,DET,84,317,363,83,58,15,0,10,44,40,41,1,61,2,3,1,4,2,0.263
97,Steven Kwan,CLE,92,349,395,93,70,17,2,4,48,33,39,1,38,3,3,1,10,2,0.267
98,Ian Happ,CHC,99,367,426,87,52,19,1,15,53,52,52,1,107,3,3,1,6,2,0.237
99,Marcus Semien,NYM,96,373,417,87,58,16,1,11,47,46,36,0,73,3,3,2,9,2,0.232
100,Max Muncy,LAD,71,260,307,59,33,11,0,15,40,42,41,1,76,3,2,0,2,0,0.228
101,Brent Rooker,ATH,95,365,412,94,54,19,1,21,55,61,39,1,109,5,3,1,5,1,0.257
102,Luis Arraez,SFG,94,375,408,113,87,20,2,3,50,37,25,1,23,3,4,1,5,2,0.3
103,Patrick Bailey,CLE,54,192,214,43,29,9,0,5,21,20,17,0,54,1,1,1,1,0,0.222
104,Bryson Stott,PHI,92,358,398,90,62,17,1,9,46,42,34,1,68,2,3,2,17,3,0.252
105,Luke Keaschall,MIN,84,317,363,80,55,17,1,7,43,37,34,1,65,8,3,1,16,3,0.252
106,Evan Carter,TEX,71,265,307,63,40,12,2,8,41,32,34,1,68,4,2,1,13,4,0.238
107,Marcelo Mayer,BOS,73,285,314,75,46,19,1,9,39,39,24,0,71,1,2,2,4,1,0.262
108,Randy Arozarena,SEA,102,382,440,90,56,19,1,14,54,53,43,2,113,12,3,1,18,6,0.236
109,Josh Jung,TEX,89,354,385,90,59,18,1,13,43,47,24,1,89,3,3,1,3,1,0.254
110,Willson Contreras,BOS,95,359,411,89,54,18,1,16,52,54,37,1,107,13,3,1,4,1,0.249
111,Zack Gelof,ATH,69,266,298,64,39,13,1,11,35,37,27,0,84,1,2,1,11,2,0.242
112,J.P. Crawford,SEA,93,349,404,83,59,16,0,7,46,38,47,1,75,4,3,1,4,2,0.238
113,Victor Caratini,MIN,77,273,308,65,47,11,0,7,32,30,24,0,60,6,2,2,1,0,0.239
114,Royce Lewis,MIN,71,279,309,69,43,14,0,12,35,39,24,1,70,2,2,1,7,1,0.248
115,Kyle Stowers,MIA,85,326,368,80,47,16,2,16,47,49,33,1,103,5,2,1,3,1,0.246
116,George Springer,TOR,93,356,404,91,58,16,1,16,51,51,39,1,77,4,3,1,10,2,0.255
117,Yandy Díaz,TBR,101,388,438,108,74,20,1,13,54,51,41,2,65,5,3,0,2,1,0.278
118,Garrett Mitchell,MIL,74,280,320,65,41,12,2,9,41,34,34,1,99,3,2,1,13,3,0.232
119,Ernie Clement,TOR,91,368,395,98,69,21,1,6,43,41,19,0,42,2,3,2,6,2,0.265
120,Brayan Rocchio,CLE,86,333,373,81,55,18,1,7,42,36,30,0,64,6,3,2,11,5,0.244
121,Brandon Marsh,PHI,78,303,339,78,51,15,2,10,45,39,31,1,92,2,2,1,8,2,0.259
122,Jackson Holliday,BAL,72,273,313,67,44,13,2,8,41,35,35,1,72,2,2,1,7,3,0.247
123,Carter Jensen,KCR,74,266,303,65,40,13,2,9,40,35,33,0,76,1,2,1,2,1,0.246
124,Jacob Wilson,ATH,67,266,289,77,55,17,0,5,34,33,16,1,30,3,3,1,3,1,0.291
125,Chase Meidroth,CHW,84,312,362,77,58,13,0,5,40,31,40,0,63,5,3,1,6,2,0.246
126,Francisco Alvarez,NYM,52,182,207,44,26,8,0,10,26,28,20,1,51,3,1,0,1,0,0.242
127,Josh Naylor,SEA,93,364,404,93,62,18,0,12,46,49,33,1,63,3,3,1,13,2,0.255
128,Joey Ortiz,MIL,86,335,372,80,55,17,2,7,42,36,29,0,68,3,3,2,9,3,0.24
129,Matt McLain,CIN,88,333,379,77,49,16,1,12,43,43,38,0,100,5,3,2,12,3,0.232
