Player_ID,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
1,Aaron Judge,NYY,99,352,434,99,50,18,1,31,75,78,76,14,113,4,2,0,6,2,0.281
2,Bobby Witt Jr.,KCR,104,409,452,119,71,26,5,18,65,61,36,4,78,3,3,0,24,6,0.291
3,Shohei Ohtani,LAD,104,397,471,113,59,21,3,30,87,83,66,12,113,4,3,0,18,4,0.283
4,Juan Soto,NYM,98,347,430,95,55,15,2,24,68,65,79,7,74,2,2,1,14,3,0.273
5,Corbin Carroll,ARI,104,390,450,102,54,20,10,18,76,62,50,2,100,6,3,1,22,4,0.261
6,Elly De La Cruz,CIN,104,405,452,109,65,22,4,18,70,64,42,3,122,2,3,1,26,7,0.27
7,William Contreras,MIL,106,400,455,111,76,21,1,13,61,60,51,3,80,2,3,0,4,2,0.277
8,Fernando Tatis Jr.,SDP,103,389,448,103,68,18,2,16,65,54,50,3,92,4,4,0,18,6,0.265
9,Julio Rodríguez,SEA,104,411,452,110,70,20,1,19,63,62,33,3,101,6,2,0,17,5,0.269
10,Pete Crow-Armstrong,CHC,104,383,420,96,58,17,4,16,60,59,24,1,104,7,2,4,22,6,0.25
11,Francisco Lindor,NYM,93,365,411,94,59,18,2,15,61,52,37,1,76,7,2,0,13,3,0.257
12,Gunnar Henderson,BAL,105,406,454,107,63,21,4,19,64,58,42,2,103,4,3,0,14,3,0.263
13,Cal Raleigh,SEA,99,356,409,78,40,14,0,25,51,65,48,5,116,3,3,0,4,1,0.218
14,José Ramírez,CLE,102,382,435,101,59,23,2,18,60,58,48,12,54,3,2,0,23,4,0.263
15,Cody Bellinger,NYY,99,372,417,101,63,20,3,15,59,63,40,2,59,2,3,0,9,2,0.272
16,Nico Hoerner,CHC,104,402,444,110,80,21,2,7,54,47,31,1,40,7,3,0,18,4,0.274
17,Adley Rutschman,BAL,88,325,367,84,51,19,1,13,43,46,38,1,59,2,2,0,1,0,0.258
18,Geraldo Perdomo,ARI,104,346,414,90,61,17,3,8,57,44,54,1,54,4,3,7,15,4,0.259
19,Wyatt Langford,TEX,89,327,371,86,51,17,2,15,52,51,40,2,83,3,2,0,12,3,0.264
20,Brice Turang,MIL,106,384,436,103,71,19,2,11,63,52,47,1,91,1,3,3,20,4,0.269
21,Kyle Tucker,LAD,96,346,407,91,53,19,2,18,62,60,55,3,62,2,3,1,13,2,0.262
22,Shea Langeliers,ATH,95,350,387,94,52,20,1,22,54,64,31,1,84,3,2,0,2,1,0.27
23,Yordan Alvarez,HOU,82,295,346,86,49,17,1,20,48,52,45,8,60,5,2,0,1,1,0.292
24,Junior Caminero,TBR,107,409,450,110,66,18,1,25,60,76,36,1,82,2,3,0,3,1,0.269
25,James Wood,WSN,104,387,453,101,56,24,2,20,65,64,60,5,134,3,2,0,10,4,0.261
26,Vladimir Guerrero Jr.,TOR,104,392,451,114,75,22,0,17,63,63,51,6,58,5,3,0,4,2,0.291
27,Ronald Acuña Jr.,ATL,80,298,358,83,52,15,1,15,64,43,53,2,75,4,2,0,16,4,0.279
28,Ketel Marte,ARI,93,351,398,93,56,18,2,17,57,53,41,3,65,4,2,0,3,1,0.265
29,Byron Buxton,MIN,83,307,341,77,38,16,3,21,56,49,26,2,95,6,2,0,9,0,0.252
30,Michael Harris II,ATL,102,378,401,106,70,18,3,15,49,54,16,1,78,3,2,1,13,3,0.28
31,Zach Neto,LAA,100,370,420,91,51,22,1,18,60,55,35,3,109,12,2,1,16,7,0.247
32,Riley Greene,DET,102,380,427,105,65,22,2,17,57,62,41,1,116,3,2,0,2,2,0.278
33,Alejandro Kirk,TOR,71,237,267,63,45,10,0,8,24,34,27,1,33,2,2,0,1,0,0.265
34,Matt Olson,ATL,104,391,449,99,52,24,1,21,60,66,52,3,108,3,3,0,1,0,0.252
35,Matt Chapman,SFG,95,339,387,83,48,21,2,13,52,43,42,1,95,5,2,0,4,2,0.245
36,Drake Baldwin,ATL,86,310,350,85,53,15,1,16,45,53,34,1,68,4,2,0,0,0,0.275
37,Andy Pages,LAD,103,372,407,98,60,20,1,17,52,62,26,0,89,6,3,1,7,3,0.263
38,Nick Kurtz,ATH,97,354,415,93,52,20,1,20,64,70,57,4,115,2,2,0,4,1,0.264
39,Pete Alonso,BAL,105,401,452,106,57,24,1,24,57,72,41,4,101,8,3,0,2,1,0.264
40,Jackson Merrill,SDP,96,352,385,92,57,19,3,13,49,51,26,2,79,2,2,2,7,2,0.261
41,Corey Seager,TEX,81,304,349,74,44,15,0,16,46,46,40,5,72,3,2,0,2,0,0.245
42,Freddie Freeman,LAD,96,362,414,103,62,25,2,14,54,53,45,5,74,5,2,0,5,1,0.284
43,Bo Bichette,NYM,97,390,422,107,75,21,1,11,49,55,27,1,70,2,3,0,4,2,0.275
44,Mookie Betts,LAD,84,321,367,85,54,17,1,13,54,49,41,2,44,3,2,0,5,2,0.263
45,Ceddanne Rafaela,BOS,103,369,399,98,63,21,3,11,54,51,20,0,87,7,2,1,13,6,0.265
46,Trea Turner,PHI,96,389,423,105,72,20,2,11,61,45,30,1,80,3,2,0,17,3,0.27
47,JJ Wetherholt,STL,88,336,388,84,61,12,1,9,51,46,40,1,65,10,3,0,10,1,0.25
48,Maikel Garcia,KCR,104,392,435,104,72,23,3,7,56,45,37,0,65,1,3,2,15,5,0.266
49,Dansby Swanson,CHC,101,368,412,85,55,15,2,13,55,51,38,1,102,2,3,0,9,2,0.232
50,Xavier Edwards,MIA,93,353,396,102,79,15,3,5,52,34,37,1,52,1,2,3,17,4,0.288
51,Mike Trout,LAA,81,283,343,66,37,12,1,17,49,43,54,5,99,4,1,0,3,0,0.235
52,CJ Abrams,WSN,103,387,431,101,62,21,4,15,61,57,30,2,82,10,3,1,20,5,0.262
53,Jackson Chourio,MIL,94,363,392,100,60,25,2,13,55,56,23,1,83,2,2,1,14,4,0.276
54,Jarren Duran,BOS,103,400,444,99,55,26,5,13,58,55,35,1,109,5,3,1,17,3,0.247
55,Will Smith,LAD,82,287,332,73,48,12,1,12,43,42,37,2,64,5,3,0,1,1,0.254
56,Ben Rice,NYY,89,308,354,79,41,17,1,20,53,55,38,1,79,5,2,0,3,1,0.257
57,Willy Adames,SFG,104,395,439,93,55,21,1,16,54,52,40,1,112,3,2,0,6,2,0.236
58,Kevin McGonigle,DET,73,269,309,70,42,17,2,8,43,38,36,0,41,2,1,1,7,2,0.259
59,Kyle Schwarber,PHI,102,381,456,84,38,14,1,31,66,72,67,3,137,6,2,0,4,1,0.221
60,Manny Machado,SDP,102,385,429,95,60,18,0,17,55,59,39,3,89,1,3,0,5,2,0.246
61,Konnor Griffin,PIT,92,361,401,93,65,16,2,9,63,53,24,1,103,13,3,1,21,5,0.258
62,Xander Bogaerts,SDP,93,340,377,89,64,15,1,9,42,40,32,1,69,3,2,0,11,1,0.261
63,Max Muncy,LAD,77,255,305,58,32,10,1,15,45,39,46,2,78,4,1,0,1,0,0.228
64,Ian Happ,CHC,102,376,439,90,52,21,1,16,58,52,57,2,112,4,2,0,5,2,0.239
65,Otto Lopez,MIA,93,345,374,98,71,17,3,7,46,41,23,1,57,3,3,1,10,4,0.284
66,Brandon Nimmo,TEX,100,382,433,97,63,19,2,14,52,47,41,1,93,8,2,1,5,1,0.255
67,Masyn Winn,STL,96,370,411,93,65,18,2,7,53,41,31,0,78,5,4,1,8,3,0.25
68,Iván Herrera,STL,85,302,353,82,55,15,1,11,45,44,40,2,67,9,2,0,5,1,0.272
69,Oneil Cruz,PIT,98,357,404,87,50,17,2,18,57,54,42,3,128,3,2,0,24,4,0.243
70,Randy Arozarena,SEA,104,379,441,95,59,21,1,13,60,49,44,1,113,15,3,0,20,5,0.249
71,Seiya Suzuki,CHC,94,348,396,90,54,16,2,18,50,56,44,2,100,2,2,0,4,2,0.26
72,Michael Busch,CHC,101,357,412,89,51,19,2,16,53,58,46,2,99,7,3,0,3,0,0.248
73,Matt McLain,CIN,98,355,404,85,53,17,2,13,51,49,41,0,107,5,2,2,13,3,0.239
74,Dillon Dingler,DET,80,282,310,68,41,15,1,11,34,45,21,1,77,5,1,0,1,1,0.241
75,Gabriel Moreno,ARI,68,224,251,61,43,12,1,6,30,31,23,1,45,2,2,0,3,2,0.272
76,Andrés Giménez,TOR,94,324,358,81,57,14,2,8,38,44,19,1,62,11,3,2,13,2,0.249
77,Bryce Harper,PHI,91,337,389,92,53,21,0,17,53,55,47,5,81,2,3,0,7,2,0.272
78,Luis Arraez,SFG,103,411,444,129,101,21,3,5,50,44,23,2,18,2,3,5,6,2,0.314
79,Bryson Stott,PHI,100,343,382,87,61,15,2,9,45,45,33,1,64,2,2,2,17,2,0.255
80,Yandy Díaz,TBR,99,371,420,110,77,19,1,13,52,55,40,2,59,6,2,0,2,1,0.297
81,Wilyer Abreu,BOS,88,304,343,78,48,16,1,13,43,44,36,2,81,1,2,0,5,2,0.256
82,Austin Riley,ATL,89,344,381,87,52,17,1,17,50,51,30,1,100,5,2,0,2,1,0.253
83,Alex Bregman,CHC,93,354,406,86,57,16,1,12,48,45,45,2,61,5,2,0,2,1,0.245
84,Trent Grisham,NYY,100,312,369,67,36,13,1,16,50,49,51,0,87,3,2,1,5,2,0.213
85,Roman Anthony,BOS,88,324,381,84,54,17,2,10,54,43,52,1,95,3,2,0,5,2,0.258
86,Daulton Varsho,TOR,87,300,331,71,40,15,2,15,44,45,26,1,77,3,2,1,5,2,0.237
87,Colson Montgomery,CHW,91,339,379,74,42,13,2,18,45,58,31,2,116,7,2,0,2,1,0.219
88,Jazz Chisholm Jr.,NYY,95,336,380,81,51,13,2,16,48,54,38,1,103,3,2,1,20,5,0.242
89,Taylor Ward,BAL,100,362,423,90,54,21,1,15,54,51,55,0,99,3,2,0,3,2,0.248
90,Isaac Paredes,HOU,92,319,371,76,47,15,1,14,40,48,41,0,64,9,2,0,0,1,0.24
91,Sal Stewart,CIN,96,346,388,90,56,19,0,16,55,58,37,1,74,3,3,0,11,2,0.262
92,Brendan Donovan,SEA,85,298,341,79,55,16,1,7,39,35,33,1,50,8,2,1,3,2,0.266
93,Brent Rooker,ATH,98,361,407,95,54,18,1,22,50,71,39,2,106,4,3,0,5,1,0.264
94,Willson Contreras,BOS,86,302,353,79,47,17,1,14,42,50,34,1,88,13,3,1,3,1,0.26
95,Jeremy Peña,HOU,83,320,350,85,59,16,1,9,42,37,20,1,62,6,2,1,9,2,0.266
96,Ernie Clement,TOR,101,338,360,94,65,21,2,6,43,38,15,1,35,2,2,3,4,2,0.279
97,Kazuma Okamoto,TOR,85,312,355,76,44,16,0,16,41,55,36,3,78,4,2,0,1,1,0.242
98,Patrick Bailey,CLE,79,249,275,52,36,9,1,6,27,29,23,0,74,1,1,1,2,0,0.211
99,Munetaka Murakami,CHW,88,307,368,73,43,10,0,20,50,53,56,4,125,3,2,0,4,3,0.239
100,Josh Naylor,SEA,98,361,400,97,66,18,0,13,43,58,33,4,58,3,2,0,15,2,0.269
101,Gleyber Torres,DET,95,348,403,90,65,15,1,10,51,42,49,1,70,3,3,1,3,2,0.259
102,Ryan Jeffers,MIN,78,253,292,64,40,14,1,9,35,36,31,1,58,5,2,1,2,1,0.253
103,Ryan Waldschmidt,ARI,80,301,346,72,51,14,2,6,47,39,37,1,78,7,2,0,10,4,0.24
104,Brayan Rocchio,CLE,100,333,375,83,56,18,2,7,44,41,31,0,64,6,2,3,10,5,0.25
105,Jacob Wilson,ATH,84,320,344,93,67,19,1,7,41,46,17,1,29,3,2,2,4,1,0.289
106,Steven Kwan,CLE,101,383,436,102,78,17,2,6,55,38,44,1,41,4,3,3,10,3,0.267
107,Jonathan Aranda,TBR,86,297,344,80,54,14,0,12,45,50,37,2,85,6,4,0,1,1,0.268
108,Miguel Vargas,CHW,97,341,395,82,47,19,2,13,58,46,47,0,71,5,3,0,7,1,0.24
109,Spencer Horwitz,PIT,89,307,354,83,54,20,1,8,41,40,40,1,61,4,3,0,2,1,0.272
110,Brandon Lowe,PIT,87,315,352,77,45,16,1,16,45,46,33,1,89,3,2,0,2,1,0.246
111,Austin Wells,NYY,81,269,303,59,35,12,1,12,32,40,30,1,76,3,2,0,3,1,0.22
112,Carlos Correa,HOU,83,311,347,81,55,16,1,10,41,38,33,1,71,2,2,0,0,0,0.26
113,Nolan Arenado,ARI,86,314,347,81,53,17,1,10,39,48,26,2,52,4,2,0,2,1,0.259
114,J.T. Realmuto,PHI,81,290,321,73,49,14,2,8,35,34,23,1,73,6,2,0,5,1,0.251
115,Esteury Ruiz,MIA,78,250,286,62,39,13,3,7,42,35,24,0,64,8,2,2,28,5,0.247
116,Jakob Marsee,MIA,101,371,437,85,54,17,4,9,55,46,52,0,92,6,2,5,25,9,0.229
117,Teoscar Hernández,LAD,95,354,388,95,59,18,1,17,50,62,26,1,104,4,3,0,4,1,0.268
118,Nick Gonzales,PIT,83,313,342,86,60,18,3,5,39,38,22,0,69,5,2,0,3,2,0.274
119,Rafael Devers,SFG,104,395,451,100,57,23,1,19,57,59,50,7,114,3,3,0,1,1,0.252
120,Luis Campusano,SDP,71,240,269,61,39,12,1,9,34,34,25,0,56,2,1,0,1,0,0.253
121,Anthony Volpe,NYY,87,316,350,72,42,18,2,10,40,41,28,0,86,3,2,1,13,4,0.229
122,J.P. Crawford,SEA,95,339,396,79,56,14,1,9,45,37,49,1,72,4,2,2,3,1,0.234
123,Christian Walker,HOU,95,349,391,83,47,16,1,19,47,55,34,2,96,6,2,0,2,1,0.237
124,Ben Williamson,TBR,94,325,359,87,64,17,3,3,44,38,27,1,70,4,2,1,9,2,0.267
125,Francisco Alvarez,NYM,80,261,295,61,36,11,1,13,34,40,28,1,78,4,2,0,1,0,0.234
126,Jeff McNeil,ATH,91,305,343,84,57,18,2,7,36,36,28,2,42,7,2,2,3,1,0.277
127,Alec Burleson,STL,99,350,387,98,66,18,1,13,43,53,30,1,56,3,3,1,4,1,0.281
128,Marcus Semien,NYM,94,361,402,85,59,15,1,11,51,46,35,1,70,3,3,0,6,2,0.236
129,Carson Kelly,CHC,71,224,252,55,38,10,1,7,28,31,24,0,50,4,1,0,1,0,0.247
130,Cole Young,SEA,96,332,377,79,54,16,2,7,42,46,35,1,69,6,2,2,5,3,0.238
131,Chase Meidroth,CHW,92,336,390,85,65,14,1,5,49,31,44,0,66,6,3,2,8,3,0.253
132,Leody Taveras,BAL,96,321,355,81,57,15,3,8,44,39,28,0,73,1,2,2,15,3,0.253
133,Brandon Marsh,PHI,94,294,328,80,54,15,2,9,42,39,29,1,88,2,3,1,7,2,0.273
134,Josh Jung,TEX,89,332,357,86,57,17,1,11,40,42,21,0,82,2,2,0,2,1,0.26
135,Ozzie Albies,ATL,98,376,415,95,64,18,1,12,53,49,31,1,61,4,4,0,5,3,0.254
136,Michael Stefanic,ATH,64,213,244,60,48,9,1,2,26,26,24,0,26,6,1,1,2,2,0.283
137,Luis Robert Jr.,NYM,74,269,298,64,40,13,0,11,36,41,24,2,78,3,2,1,13,4,0.237
138,Colt Emerson,SEA,74,287,323,65,44,13,3,6,37,37,27,1,72,7,2,0,5,3,0.228
139,Mike Yastrzemski,ATL,90,277,318,64,37,15,1,11,43,35,35,1,77,3,1,1,3,1,0.232
140,Sal Frelick,MIL,99,361,401,95,72,14,3,6,50,42,32,1,52,4,3,1,11,4,0.264
141,Luke Keaschall,MIN,69,248,285,64,44,14,2,5,37,34,27,0,46,8,2,0,13,3,0.257
142,Sean Murphy,ATL,54,179,205,39,22,8,0,9,22,25,20,1,57,5,1,0,0,0,0.217
143,Alec Bohm,PHI,94,352,384,94,65,18,1,10,42,49,26,1,59,4,3,0,2,1,0.269
144,Yainer Diaz,HOU,89,334,353,89,60,16,1,12,37,46,15,1,61,2,3,0,1,1,0.266
145,Jace Jung,DET,75,263,304,60,36,13,1,9,36,37,37,1,76,2,2,0,2,1,0.227
146,Jackson Holliday,BAL,85,322,363,79,53,14,2,10,49,38,37,1,81,3,2,0,9,5,0.247
147,Jung Hoo Lee,SFG,90,343,376,92,64,18,4,6,42,37,26,1,38,4,3,1,3,2,0.269
148,Joey Ortiz,MIL,95,304,341,74,51,15,2,6,43,37,28,0,60,3,3,3,8,4,0.243
149,Ramón Laureano,SDP,87,287,322,69,41,14,2,12,41,42,26,1,92,6,2,0,6,2,0.24
150,Caleb Durbin,BOS,89,305,346,74,48,19,1,5,43,39,25,0,38,12,2,3,13,4,0.242
151,Alex Call,LAD,72,196,235,49,32,10,1,6,31,29,31,0,41,4,2,2,4,2,0.247
152,Heliot Ramos,SFG,101,383,423,100,65,20,2,14,51,53,30,2,101,7,3,0,3,2,0.26
153,Carter Jensen,KCR,96,346,390,85,55,15,2,12,47,49,39,1,106,2,3,1,4,1,0.245
154,José Caballero,NYY,85,240,273,55,37,12,1,6,34,27,25,0,64,6,1,2,27,8,0.23
155,Brett Baty,NYM,90,296,330,74,49,13,1,12,41,43,29,0,82,3,2,0,4,1,0.249
156,Matt Wallner,MIN,85,288,334,66,34,15,2,15,41,44,35,1,109,10,2,0,3,2,0.228
157,Alex Freeland,LAD,88,323,372,73,46,15,1,10,45,40,41,1,101,4,2,1,8,2,0.225
158,Paul Goldschmidt,NYY,83,293,327,77,47,17,0,12,43,43,30,2,75,3,2,0,3,1,0.262
159,Dalton Rushing,LAD,65,215,249,50,29,9,1,11,32,37,25,1,70,7,1,0,1,0,0.232
160,Lawrence Butler,ATH,100,348,387,81,51,17,1,13,50,50,36,0,102,1,2,1,12,4,0.234
161,Brenton Doyle,COL,91,306,333,74,49,14,2,10,44,36,22,0,92,2,2,1,13,2,0.243
162,Evan Carter,TEX,81,265,307,59,37,11,3,8,38,33,35,1,71,4,2,1,13,2,0.222
163,Ezequiel Tovar,COL,94,350,377,89,56,22,2,10,42,41,20,0,94,2,2,2,5,2,0.255
164,Zack Gelof,ATH,77,277,309,64,39,13,1,11,42,41,26,0,95,2,2,2,10,2,0.232
165,Ryan Ritter,COL,67,231,262,60,38,12,2,7,36,33,20,0,71,6,2,3,4,2,0.258
166,Jac Caglianone,KCR,91,325,361,83,51,16,1,15,46,45,30,1,82,5,2,0,3,1,0.257
167,Jose Altuve,HOU,89,342,382,89,60,18,1,11,50,40,34,2,69,4,2,0,6,3,0.261
