#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
378,Cody Freeman,TEX,44,158,170,37,26,8,0,4,18,18,10,0,27,1,2,1,2,1,0.237
379,Joshua Báez,STL,26,80,88,19,11,4,0,3,10,10,7,0,24,1,0,0,5,1,0.234
380,Rhys Hoskins,CLE,98,345,397,76,45,15,1,15,44,49,43,1,108,5,4,0,2,1,0.219
381,Andrew Knizner,COL,31,100,112,21,15,4,0,2,11,10,8,0,24,2,1,0,0,0,0.214
382,Max Kepler,,36,126,141,29,19,6,0,5,16,16,13,0,29,1,1,0,1,0,0.234
383,Jesse Winker,,55,184,216,43,28,8,1,6,25,23,27,1,48,3,2,1,3,1,0.234
384,George Valera,CLE,91,311,349,69,44,13,1,11,39,37,34,0,97,2,2,1,2,1,0.222
385,James Outman,MIN,55,177,200,36,21,7,1,6,24,21,19,1,70,3,1,0,4,1,0.203
386,Alex Jackson,MIN,12,39,42,8,4,2,0,1,5,5,3,0,14,1,0,0,0,0,0.2
387,Jonny DeLuca,TBR,71,252,276,57,38,11,2,6,30,27,18,1,58,3,1,1,10,2,0.228
388,Brett Harris,ATH,31,99,112,23,16,4,0,3,12,11,9,0,24,2,1,0,1,0,0.228
389,Kristian Campbell,BOS,32,110,124,27,19,5,0,3,14,12,12,0,32,2,0,0,2,0,0.243
390,Kameron Misner,KCR,14,45,50,9,6,2,0,1,6,5,5,0,16,0,0,0,2,0,0.205
391,Austin Hedges,CLE,42,126,142,23,16,4,0,3,12,12,11,0,37,1,1,3,1,1,0.187
392,Dom Keegan,TBR,17,62,69,14,9,3,0,2,7,7,5,0,19,1,1,0,0,0,0.225
393,Zack Gelof,ATH,43,148,164,32,20,7,0,5,20,17,13,0,55,1,1,1,5,1,0.217
394,José Tena,WSN,58,204,223,49,34,10,1,4,23,21,16,0,57,1,1,1,6,2,0.242
395,Derek Hill,CHW,38,128,141,30,20,5,1,4,16,13,8,0,40,2,1,2,4,1,0.232
396,Oswald Peraza,LAA,78,252,277,54,37,9,0,7,30,26,20,0,73,4,1,0,9,2,0.214
397,Jose Iglesias,,38,121,131,31,23,6,0,1,13,12,7,0,22,2,1,1,2,0,0.255
398,Jorge Mateo,ATL,50,159,172,36,23,8,1,4,21,15,9,0,47,1,1,1,14,3,0.223
399,Sam Haggerty,TEX,61,200,223,47,33,9,2,3,28,19,18,1,50,2,1,1,11,3,0.237
400,Ryan Bliss,SEA,27,91,101,20,13,4,0,2,12,9,8,0,27,1,0,0,6,2,0.216
401,Jake Bauers,MIL,84,264,304,56,33,11,1,11,35,37,36,1,91,3,1,0,8,2,0.211
402,Everson Pereira,CHW,58,203,225,44,27,8,1,8,28,26,18,0,71,3,1,0,5,1,0.219
403,Christian Koss,SFG,27,91,99,22,15,4,0,2,11,10,5,0,23,2,0,1,2,0,0.238
404,Nick Yorke,PIT,40,143,156,35,25,7,0,3,17,16,11,0,35,1,1,0,3,1,0.246
405,Thairo Estrada,,31,120,127,29,21,6,0,2,16,14,5,0,24,1,1,0,1,1,0.244
406,Jacob Melton,TBR,39,122,134,26,17,6,0,3,15,13,10,0,37,1,1,0,7,2,0.216
407,Tom Murphy,,17,56,62,13,8,2,0,2,7,7,5,0,18,0,0,0,0,0,0.223
408,Austin Slater,TBR,39,123,140,28,19,5,1,3,17,14,14,0,40,2,1,1,2,1,0.231
409,Alejandro Osuna,TEX,19,62,70,15,11,3,0,1,8,7,6,0,15,1,0,0,2,1,0.238
410,Oswaldo Cabrera,NYY,36,122,136,28,19,5,0,3,15,13,10,0,29,1,1,1,2,1,0.228
411,Eli White,ATL,42,136,149,32,22,5,1,4,19,15,9,0,41,2,1,0,5,1,0.233
412,Tristan Gray,MIN,25,82,90,17,11,4,0,2,9,9,6,0,26,1,1,0,0,0,0.209
413,Starling Marte,KCR,63,233,257,60,43,11,1,6,30,26,16,0,54,5,2,1,7,2,0.257
414,Brandon Valenzuela,TOR,6,21,23,4,3,1,0,0,2,2,2,0,6,0,0,0,0,0,0.205
415,Tommy Troy,ARI,12,44,49,10,7,2,0,1,5,5,4,0,10,1,0,0,1,0,0.237
416,Tyler Austin,CHC,36,127,142,31,19,7,0,5,17,18,13,1,35,1,1,0,0,0,0.241
417,Luis Urías,ARI,20,68,77,15,10,3,0,2,8,8,7,0,14,2,0,0,0,0,0.228
418,Alex Freeland,LAD,19,64,72,14,9,3,0,2,9,7,7,0,20,1,0,0,1,0,0.218
419,Garrett Stubbs,PHI,18,27,30,6,4,1,0,0,3,3,2,0,7,0,0,0,0,0,0.21
420,Elias Díaz,KCR,23,76,82,17,12,2,0,2,8,8,5,0,20,0,0,0,0,0,0.22
421,Joey Loperfido,HOU,96,322,354,74,50,15,2,8,39,36,23,1,99,6,2,2,6,2,0.231
422,Jon Berti,,39,123,135,29,22,5,0,2,16,10,10,0,29,1,1,0,8,2,0.239
423,Chas McCormick,CHC,24,72,82,16,11,3,0,2,9,8,7,0,22,1,0,1,2,1,0.218
424,Enrique Hernández,LAD,51,172,189,39,25,8,0,6,21,23,13,0,44,1,2,1,1,0,0.225
425,Tommy Pham,BAL,56,201,225,48,34,9,0,5,25,23,21,0,51,1,2,0,4,1,0.241
426,Andrew McCutchen,,49,178,205,40,27,8,0,6,22,21,24,1,48,2,1,0,1,1,0.226
427,Dylan Moore,PHI,48,151,172,31,18,6,1,6,23,18,16,0,51,3,2,0,9,3,0.205
428,Jordan Walker,STL,124,452,497,106,68,23,1,14,51,53,36,1,135,5,3,0,9,3,0.234
429,Andruw Monasterio,BOS,35,110,122,26,18,5,0,3,14,12,10,0,29,1,1,0,3,1,0.235
430,Carlos Cortes,ATH,41,133,146,31,19,7,0,4,16,17,11,0,32,1,1,0,1,0,0.233
431,Brandon Lockridge,MIL,39,118,131,27,19,5,1,1,15,10,10,0,33,1,1,1,7,1,0.228
432,Masataka Yoshida,BOS,53,193,213,52,37,10,0,5,24,27,15,0,28,4,2,0,2,0,0.272
433,Nate Eaton,BOS,24,74,81,17,12,4,0,1,9,8,5,0,20,1,0,0,3,1,0.225
434,Johan Rojas,PHI,23,76,83,18,13,3,1,1,10,7,4,0,18,1,0,2,4,1,0.236
435,Brett Wisely,ATL,12,36,39,8,6,2,0,1,4,4,3,0,9,0,0,0,1,0,0.221
436,Jhonny Pereda,SEA,11,30,33,7,5,1,0,1,3,3,3,0,8,0,0,0,0,0,0.218
437,Jace Jung,DET,22,67,76,14,9,3,0,2,8,8,9,0,21,0,0,0,0,0,0.213
438,Tanner Murray,CHW,16,59,63,13,9,3,0,1,6,6,3,0,15,1,0,0,0,0,0.23
439,Richie Palacios,TBR,46,149,170,34,24,7,0,3,20,15,18,0,34,2,1,0,6,1,0.226
440,Isiah Kiner-Falefa,BOS,55,199,214,50,38,8,1,2,22,19,10,0,36,3,1,2,6,2,0.25
441,Robert Hassell III,WSN,56,193,210,46,33,8,0,4,21,20,15,0,53,1,1,1,5,1,0.237
442,Johnathan Rodríguez,BAL,30,98,108,23,15,4,0,3,12,12,9,0,31,1,0,0,1,0,0.236
443,Jahmai Jones,DET,43,122,140,29,18,7,1,4,18,16,14,0,35,3,1,1,3,1,0.238
444,Gabriel Rincones Jr.,PHI,12,42,47,9,6,2,0,1,6,5,5,0,13,0,0,0,1,0,0.216
445,Jeferson Quero,MIL,9,27,29,6,5,1,0,1,4,4,2,0,5,0,0,0,0,0,0.234
446,Gabriel Gonzalez,MIN,13,48,52,13,9,3,0,1,5,5,3,0,9,1,0,0,0,0,0.263
447,Mason McCoy,SDP,22,60,66,12,9,2,0,1,7,5,5,0,21,0,0,0,2,0,0.199
448,Gavin Sheets,SDP,117,428,474,102,65,21,1,15,49,56,38,1,96,4,4,0,2,1,0.238
449,Tyrone Taylor,NYM,75,258,281,58,37,13,2,6,32,28,14,1,64,5,2,1,8,2,0.225
450,Angel Martínez,CLE,74,265,291,61,41,13,1,6,32,28,18,0,62,3,3,2,5,2,0.231
451,Max Anderson,DET,6,20,21,5,4,1,0,0,3,2,1,0,4,0,0,0,0,0,0.252
452,Korey Lee,CHW,38,114,122,25,17,5,0,3,13,12,6,0,32,1,0,1,2,1,0.218
453,Tyler Locklear,ARI,48,169,189,39,26,8,1,5,22,21,15,0,54,4,1,0,4,1,0.233
454,Max Schuemann,NYY,22,64,72,14,10,3,0,1,8,6,7,0,16,1,0,0,2,0,0.219
455,Enmanuel Valdez,PIT,13,39,43,9,7,1,0,1,5,5,4,0,9,0,0,0,0,0,0.23
456,Willie MacIver,TOR,9,28,30,6,5,1,0,0,3,3,2,0,8,0,0,0,0,0,0.219
457,Ryan Kreidler,MIN,29,88,100,17,11,4,0,2,10,8,10,0,32,1,1,1,3,1,0.192
458,Mike Tauchman,NYM,38,125,145,29,20,5,0,3,17,14,17,0,33,1,1,0,1,0,0.23
459,David Fry,CLE,58,188,209,41,25,8,1,7,23,25,17,1,57,4,1,0,2,0,0.22
460,Gio Urshela,,27,95,103,24,17,5,0,2,9,10,6,0,20,0,1,0,0,0,0.249
461,Sam Antonacci,CHW,7,23,26,6,4,1,0,0,3,2,2,0,5,1,0,0,1,0,0.245
462,Josh Rojas,KCR,16,55,61,13,8,3,0,1,6,5,6,0,14,0,0,0,1,0,0.23
463,Bryce Teodosio,LAA,59,198,216,41,29,8,2,3,22,16,12,0,67,3,2,1,9,2,0.209
464,Joey Wiemer,WSN,40,124,139,25,17,5,0,4,14,14,12,0,41,2,1,0,3,1,0.206
465,Riley Adams,WSN,24,83,91,17,11,3,0,3,8,10,6,0,30,2,0,0,0,0,0.212
466,Michael Siani,BAL,10,24,27,5,4,1,0,0,3,2,2,0,7,0,0,0,1,0,0.204
467,Brett Sullivan,COL,13,40,44,9,6,2,0,1,4,4,3,0,9,0,1,0,1,0,0.226
468,Miles Mastrobuoni,SEA,12,36,40,8,6,2,0,0,5,3,4,0,8,0,0,0,1,0,0.231
469,Nolan Jones,CLE,32,103,117,23,15,5,0,3,13,11,12,0,34,1,1,0,2,1,0.22
470,Nathaniel Lowe,CIN,55,188,214,46,32,8,1,6,24,25,23,1,52,1,1,0,0,0,0.245
471,Tre' Morgan,TBR,10,37,41,9,7,2,0,1,5,4,4,0,8,0,0,0,0,0,0.247
472,Jared Serna,MIA,8,27,29,6,4,1,0,0,3,3,2,0,5,0,0,0,0,0,0.226
473,Kyle Farmer,ATL,28,93,102,21,15,4,0,2,10,10,6,0,23,2,0,0,0,0,0.23
474,Chris Taylor,,48,150,169,32,21,7,0,4,19,16,14,0,53,3,1,0,4,1,0.212
475,Jose Siri,LAA,12,34,36,7,4,1,0,1,5,4,2,0,14,0,0,0,1,0,0.205
476,Nacho Alvarez Jr.,ATL,15,47,53,11,9,2,0,1,6,5,4,0,12,1,0,0,0,0,0.241
477,Tyler Tolbert,KCR,53,110,122,24,16,5,1,1,14,9,7,0,31,2,1,2,12,2,0.214
478,Dylan Carlson,PHI,28,95,108,21,14,4,0,2,12,11,11,0,25,1,1,0,1,0,0.224
479,Aidan Miller,PHI,14,49,55,11,7,2,0,1,7,5,5,0,15,1,0,0,3,1,0.226
480,Jorbit Vivas,WSN,9,23,26,5,4,1,0,0,3,3,3,0,4,0,0,0,0,0,0.222
481,Eric Haase,SFG,7,22,24,5,4,1,0,0,2,2,2,0,8,0,0,0,0,0,0.212
482,Bryan Torres,STL,10,35,39,9,7,2,0,0,4,3,4,0,7,0,0,0,1,0,0.255
483,Maximo Acosta,MIA,23,76,83,17,12,3,0,2,9,8,6,0,21,1,0,0,3,1,0.228
484,DJ LeMahieu,,30,94,105,22,17,3,0,2,11,10,9,0,23,0,1,0,1,0,0.236
485,Jonatan Clase,TOR,9,31,34,7,4,2,0,1,4,3,3,0,10,0,0,0,2,0,0.22
486,Andrés Chaparro,WSN,76,258,286,58,37,12,1,9,29,34,22,1,70,3,2,0,1,0,0.227
487,Jonah Bride,TEX,11,32,37,7,5,2,0,1,3,3,4,0,9,0,0,0,0,0,0.216
488,Vidal Bruján,NYM,11,31,34,7,5,2,0,0,4,3,3,0,7,0,0,0,1,0,0.22
489,Yohel Pozo,STL,49,163,171,40,27,8,0,4,17,19,7,0,23,1,1,0,1,0,0.244
490,Tim Anderson,,16,48,51,12,10,2,0,0,5,4,2,0,14,0,0,0,1,0,0.244
491,Nelson Rada,LAA,20,70,79,17,13,3,0,0,9,6,7,0,19,1,0,1,4,1,0.237
492,Victor Mesa Jr.,TBR,9,28,31,7,4,2,0,1,3,4,2,0,6,0,0,0,0,0,0.233
493,Esmerlyn Valdez,PIT,14,33,37,8,5,1,0,1,4,4,3,0,11,0,0,0,0,0,0.229
494,Stuart Fairchild,CLE,14,41,46,9,6,2,0,1,5,4,4,0,13,1,0,0,2,0,0.217
495,Myles Straw,TOR,47,143,158,33,25,6,1,2,19,12,11,0,29,1,1,3,7,1,0.232
496,Will Banfield,CIN,8,21,22,4,3,1,0,0,2,2,1,0,7,0,0,0,0,0,0.2
497,Kyren Paris,LAA,17,56,62,11,8,2,0,1,8,5,6,0,21,0,0,0,3,0,0.2
498,Nick Madrigal,LAA,12,45,49,11,9,2,0,0,4,4,3,0,6,1,0,0,1,0,0.252
499,Alex Verdugo,,33,118,130,29,20,6,0,2,14,13,10,0,20,1,1,0,1,0,0.246
500,Brendan Rodgers,BOS,28,86,94,20,14,4,0,2,9,9,6,0,26,1,1,0,0,0,0.23
501,Jorge Alfaro,KCR,11,26,27,6,4,1,0,1,3,3,1,0,9,0,0,0,1,0,0.219
502,Ildemaro Vargas,ARI,24,84,92,20,15,4,1,1,9,9,5,0,12,1,1,1,1,0,0.24
503,Drew Gilbert,SFG,35,115,128,26,17,5,0,3,14,13,10,0,26,2,0,0,2,0,0.223
504,Liover Peguero,PHI,10,27,29,6,4,1,0,1,3,3,2,0,8,0,0,0,1,0,0.222
505,Junior Perez,CHW,11,39,43,8,5,2,0,1,5,4,4,0,15,0,0,0,2,0,0.204
506,Spencer Jones,NYY,9,33,36,7,4,1,0,1,5,4,3,0,14,0,0,0,1,0,0.213
507,Ronny Mauricio,NYM,37,129,140,30,20,6,0,4,16,14,9,1,36,1,1,0,4,1,0.232
508,Jared Oliva,SFG,6,24,27,6,4,1,0,1,3,3,2,0,6,0,0,0,2,0,0.229
509,Blake Dunn,CIN,10,29,32,7,5,1,0,0,4,3,3,0,10,0,0,0,1,0,0.227
510,Jhonkensy Noel,BAL,7,24,26,5,3,1,0,1,3,3,1,0,8,0,0,0,0,0,0.219
511,Ryan Clifford,NYM,12,38,43,8,6,1,0,1,5,6,5,0,13,0,0,0,0,0,0.211
512,Drew Romo,CHW,10,20,21,4,3,1,0,0,2,2,1,0,7,0,0,0,0,0,0.214
513,Kahlil Watson,CLE,7,20,22,4,3,1,0,1,3,3,2,0,7,0,0,0,0,0,0.211
514,Will Brennan,SFG,41,144,154,36,27,7,1,2,15,14,8,1,21,1,1,0,2,1,0.254
515,Edwin Arroyo,CIN,7,24,26,6,4,1,0,0,3,3,2,0,5,0,0,0,0,0,0.247
516,Yohandy Morales,WSN,15,53,58,12,8,3,0,1,6,6,4,0,17,0,0,0,0,0,0.23
517,Jacob Stallings,BAL,30,89,100,18,13,3,0,2,9,9,8,0,27,1,1,1,0,0,0.202
518,Dustin Harris,CHW,10,23,25,5,4,1,0,1,3,2,2,0,6,0,0,0,1,0,0.226
519,César Prieto,STL,13,39,41,10,7,2,0,0,4,4,2,0,9,0,0,0,0,0,0.245
520,Heriberto Hernández,MIA,82,291,329,65,40,13,1,11,38,39,32,1,97,3,2,1,3,1,0.225
521,Miguel Andujar,SDP,86,317,339,84,60,15,1,8,37,39,18,1,52,2,2,0,2,1,0.265
522,Bryan Ramos,BAL,10,34,37,7,5,2,0,1,4,4,2,0,9,0,0,0,0,0,0.212
523,Tomás Nido,DET,6,20,21,4,4,0,0,0,2,2,1,0,5,0,0,0,0,0,0.221
524,Abraham Toro,KCR,13,34,38,8,5,2,0,1,4,4,2,0,7,0,0,0,0,0,0.235
525,Manuel Margot,,11,39,42,9,7,2,0,1,4,4,3,0,8,0,0,0,0,0,0.246
526,Connor Joe,SEA,10,24,28,5,3,1,0,1,3,2,3,0,7,0,0,0,1,0,0.208
527,Ben Rortvedt,NYM,12,36,40,7,6,1,0,1,4,3,4,0,11,0,0,0,0,0,0.196
528,Adael Amador,COL,38,127,143,31,22,6,0,3,16,14,13,0,26,1,0,1,4,2,0.24
529,Kyle McCann,COL,10,30,33,6,4,1,0,1,3,4,3,0,11,0,0,0,0,0,0.208
530,Heston Kjerstad,BAL,16,55,60,13,8,2,0,2,6,7,4,0,16,1,0,0,0,0,0.23
531,Drew Waters,KCR,10,32,34,7,5,2,0,0,4,3,2,0,10,0,0,0,1,0,0.223
532,Santiago Espinal,LAD,37,125,138,31,24,6,0,2,14,12,9,0,19,1,1,1,2,1,0.246
533,Akil Baddoo,MIL,8,28,31,6,4,2,0,1,4,3,3,0,9,0,0,0,1,0,0.213
534,Ben Gamel,ATL,10,38,43,8,6,2,0,1,5,4,5,0,12,0,0,0,0,0,0.221
535,Garrett Hampson,CIN,17,47,53,10,7,2,0,0,6,4,4,0,15,0,0,1,1,0,0.216
536,Denzer Guzman,LAA,10,36,39,8,5,2,0,1,4,4,3,0,12,0,0,0,0,0,0.213
537,Will Wagner,SDP,23,75,83,18,13,4,0,1,8,8,7,0,15,0,0,0,0,0,0.243
538,Carlos Santana,ARI,84,305,345,68,45,13,0,10,37,40,36,1,64,2,2,0,3,1,0.221
539,Jack Suwinski,LAD,37,110,126,22,12,5,0,5,16,14,13,1,39,1,1,0,3,1,0.201
540,Christian Franklin,WSN,20,68,77,15,11,3,0,1,8,7,8,0,19,1,0,0,2,1,0.226
541,Kevin Newman,KCR,9,24,26,6,5,1,0,0,3,3,1,0,5,0,0,0,0,0,0.24
542,Brian Serven,ATH,9,23,25,4,3,1,0,0,2,2,2,0,8,0,0,0,0,0,0.193
543,Jorge Barrosa,ARI,36,112,125,25,18,6,0,2,13,11,9,0,29,1,1,1,2,1,0.224
544,Donovan Solano,,7,19,20,5,3,1,0,0,2,2,1,0,5,0,0,0,0,0,0.246
545,Tirso Ornelas,SDP,32,85,93,19,13,4,0,2,10,9,7,0,19,1,1,0,1,0,0.23
546,A.J. Vukovich,ARI,6,22,24,5,3,1,0,0,3,3,2,0,7,0,0,0,0,0,0.231
547,Ji Hwan Bae,NYM,10,23,25,5,4,1,0,0,3,2,2,0,7,0,0,0,2,0,0.231
548,Nick Sogard,BOS,24,80,90,19,14,4,0,1,10,8,9,0,20,0,0,0,1,0,0.235
549,Chadwick Tromp,ATL,15,42,45,9,6,2,0,1,4,4,3,0,12,0,0,0,0,0,0.203
550,Sterlin Thompson,COL,7,24,26,6,4,1,0,0,3,3,2,0,6,0,0,0,0,0,0.249
551,James Triantos,CHC,7,21,22,5,4,1,0,0,3,3,1,0,4,0,0,0,0,0,0.253
552,Petey Halpin,CLE,22,50,55,11,7,2,0,1,6,5,4,0,16,0,0,0,1,0,0.214
553,Trey Lipscomb,WSN,7,21,23,5,4,1,0,0,2,2,1,0,5,0,0,0,0,0,0.23
554,Tristan Peters,CHW,8,27,30,6,4,1,0,0,3,3,2,0,7,0,0,0,0,0,0.221
