Date,Home,Away,Home_Runs_In1,Home_OB_In1,Home_SO_In1,Home_Runs_In2,Home_OB_In2,Home_SO_In2,Home_Runs_In3,Home_OB_In3,Home_SO_In3,Home_Runs_In4,Home_OB_In4,Home_SO_In4,Home_Runs_In5,Home_OB_In5,Home_SO_In5,Home_Runs_In6,Home_OB_In6,Home_SO_In6,Home_Runs_In7,Home_OB_In7,Home_SO_In7,Home_Runs_In8,Home_OB_In8,Home_SO_In8,Home_Runs_In9,Home_OB_In9,Home_SO_In9,Away_Runs_In1,Away_OB_In1,Away_SO_In1,Away_Runs_In2,Away_OB_In2,Away_SO_In2,Away_Runs_In3,Away_OB_In3,Away_SO_In3,Away_Runs_In4,Away_OB_In4,Away_SO_In4,Away_Runs_In5,Away_OB_In5,Away_SO_In5,Away_Runs_In6,Away_OB_In6,Away_SO_In6,Away_Runs_In7,Away_OB_In7,Away_SO_In7,Away_Runs_In8,Away_OB_In8,Away_SO_In8,Away_Runs_In9,Away_OB_In9,Away_SO_In9,Home_Runs_Total,Away_Runs_Total,Runs_Total,Total_After_5,Over_45,Over_85,Over_Then_Under,Under_Then_Over
4/17/26,CHC,NYM,4,4,1,2,2,2,0,2,0,1,3,1,0,0,2,0,1,0,3,4,0,2,2,0,0,0,0,0,1,1,3,4,1,0,1,0,0,1,1,0,1,1,0,2,0,0,1,1,1,4,1,0,1,0,12,4,16,10,1,1,0,0
4/17/26,BOS,DET,0,0,1,0,0,2,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0
4/17/26,ATH,CWS,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,1,2,0,1,0,1,2,0,0,1,1,1,2,2,0,2,1,2,4,0,0,3,1,2,3,1,0,0,1,4,5,1,0,0,1,0,1,3,2,9,11,6,1,1,0,0
4/17/26,AZ,TOR,0,1,0,0,1,1,0,0,1,1,1,2,2,4,0,0,0,0,2,3,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,1,1,1,0,1,1,1,3,1,0,0,1,6,3,9,4,0,1,0,1
4/18/26,WSH,SF,1,2,0,4,5,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,3,0,0,1,2,1,3,2,2,2,0,0,1,1,0,1,0,2,2,2,1,2,0,0,2,2,0,0,0,6,6,12,8,1,1,0,0
4/18/26,SEA,TEX,1,2,1,0,1,1,0,0,0,2,3,0,0,1,1,1,2,3,0,1,0,3,4,2,0,0,0,0,1,2,0,2,1,0,0,0,0,3,0,0,1,0,1,2,2,0,3,1,0,2,0,2,5,2,7,3,10,3,0,1,0,1
4/18/26,PIT,TB,2,2,0,0,0,1,0,0,0,2,3,2,0,1,1,0,1,2,0,0,0,1,3,2,0,0,1,0,1,0,0,2,1,0,0,2,0,0,2,5,6,2,0,1,2,0,2,1,0,1,0,0,1,1,5,5,10,9,1,1,0,0
4/18/26,PHI,ATL,0,2,1,1,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,2,0,1,0,0,1,2,3,4,2,0,1,2,0,1,1,0,1,1,0,1,1,0,3,2,0,1,1,1,3,4,4,0,0,0,0
4/18/26,NYY,KC,0,1,0,0,0,1,5,5,1,2,3,1,0,0,1,3,3,1,2,3,0,1,3,1,0,0,0,0,1,2,0,0,2,0,0,1,0,1,1,0,1,3,0,0,1,2,2,1,0,0,0,2,3,1,13,4,17,7,1,1,0,0
4/18/26,MIN,CIN,2,3,2,0,1,1,1,1,0,0,2,0,1,4,1,0,1,2,0,2,1,0,0,3,0,0,2,0,0,0,1,2,0,0,1,1,1,2,0,0,1,1,0,1,3,1,3,1,1,2,1,1,2,0,4,5,9,6,1,1,0,0
4/18/26,MIA,MIL,0,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,3,0,0,1,0,0,2,1,0,3,0,1,2,0,2,2,0,2,4,2,0,1,1,0,1,0,0,1,1,2,5,7,4,0,0,0,0
4/18/26,LAA,SD,0,2,0,0,0,0,0,1,0,0,0,2,0,0,3,0,1,0,0,1,2,1,3,1,0,2,2,0,1,1,0,1,2,0,2,1,0,0,0,0,2,2,0,0,2,0,1,0,2,4,2,2,4,0,1,4,5,0,0,0,0,0
4/18/26,HOU,STL,1,1,0,0,2,0,0,2,2,0,1,1,0,0,2,0,0,0,0,0,1,1,3,1,3,3,2,2,4,1,0,2,2,2,2,0,0,1,1,0,1,0,1,1,3,1,1,2,1,3,0,0,1,2,5,7,12,5,1,1,0,0
4/18/26,COL,LAD,1,2,1,1,1,0,0,1,1,0,2,1,0,0,1,2,3,0,0,0,1,0,0,2,0,0,0,2,2,0,1,1,1,0,2,2,0,0,1,0,0,0,0,1,2,0,1,1,0,2,1,0,2,0,4,3,7,5,1,0,1,0
4/18/26,CLE,BAL,0,1,1,0,0,2,0,0,1,0,0,0,3,3,2,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3,0,1,1,0,1,2,1,1,1,0,0,1,0,0,2,0,0,1,1,1,2,0,0,3,4,2,6,4,0,0,0,0
4/18/26,CHC,NYM,0,0,0,1,3,1,0,0,1,0,1,0,0,0,1,3,3,0,0,0,0,0,2,0,0,0,0,0,2,1,1,3,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,1,2,1,0,0,2,4,2,6,2,0,0,0,0
4/18/26,BOS,DET,0,0,1,0,0,3,0,0,1,0,1,3,1,3,0,0,2,2,0,0,1,0,0,1,0,1,0,1,4,2,0,0,0,0,0,0,3,4,2,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,1,4,5,5,1,0,1,0
4/18/26,ATH,CWS,0,0,1,1,1,1,1,3,0,0,1,1,1,3,0,1,1,0,2,3,0,0,4,2,0,2,1,0,1,0,5,5,2,0,3,0,0,0,1,0,1,0,0,2,0,1,1,0,0,1,0,0,3,1,6,6,12,8,1,1,0,0
4/18/26,AZ,TOR,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,4,4,2,0,0,0,1,3,2,0,1,0,0,1,0,0,1,1,0,1,0,1,2,0,0,1,1,0,1,1,0,1,2,6,2,8,3,0,0,0,0
4/19/26,WSH,SF,0,1,1,0,1,2,0,2,0,0,0,2,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,1,1,0,2,1,0,0,0,0,1,2,0,0,1,0,2,1,0,1,1,3,0,3,3,0,0,0,0
4/19/26,SEA,TEX,1,1,1,2,3,1,0,1,2,0,1,1,2,2,0,0,0,1,0,2,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,2,4,1,0,1,2,0,0,3,5,2,7,5,1,0,1,0
4/19/26,PIT,TB,1,2,2,0,0,1,0,1,1,0,1,1,3,5,1,1,1,2,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,2,0,0,0,0,1,2,0,0,1,1,1,1,6,3,9,6,1,1,0,0
4/19/26,PHI,ATL,2,3,2,0,0,0,0,1,1,0,0,0,0,2,1,0,2,1,0,1,0,0,0,1,0,2,1,0,0,1,0,2,2,1,1,1,0,2,0,3,5,2,0,2,2,0,0,0,0,1,0,0,0,1,2,4,6,6,1,0,1,0
4/19/26,NYY,KC,3,5,1,1,1,2,0,0,1,0,2,1,3,5,3,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,2,2,0,2,2,0,2,0,0,1,1,7,0,7,7,1,0,1,0
4/19/26,MIN,CIN,1,2,1,0,0,0,2,4,0,0,2,0,0,1,0,0,0,1,0,1,1,0,2,1,1,2,0,0,1,1,0,1,2,0,0,1,1,2,1,0,1,2,0,0,2,0,2,1,0,1,2,3,4,0,4,4,8,4,0,0,0,0
4/19/26,MIA,MIL,3,4,1,0,0,3,0,2,2,0,1,2,0,1,1,2,4,1,0,2,2,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,2,4,0,0,0,2,5,3,8,3,0,0,0,0
4/19/26,LAA,SD,0,2,1,0,0,1,0,1,2,0,2,0,0,1,2,0,2,1,1,3,0,0,0,2,0,0,2,0,0,1,0,0,1,0,1,2,1,3,1,0,0,2,0,0,1,1,3,2,0,0,1,0,1,0,1,2,3,1,0,0,0,0
4/19/26,HOU,STL,0,0,0,0,1,1,1,1,1,0,0,1,0,2,1,0,1,0,0,0,0,3,4,0,0,0,2,0,0,2,0,0,2,0,0,1,0,0,1,4,6,2,0,1,1,0,1,2,0,1,1,0,2,1,4,4,8,5,1,0,1,0
4/19/26,COL,LAD,0,0,0,0,1,0,0,1,0,1,4,1,2,4,1,0,1,1,3,4,1,3,4,1,0,0,0,0,0,1,0,1,0,2,3,0,1,3,1,0,1,1,1,3,1,0,0,1,0,2,1,2,4,1,9,6,15,6,1,1,0,0
4/19/26,CLE,BAL,0,0,1,0,0,1,1,1,1,4,5,1,1,2,1,0,0,3,0,0,2,2,4,2,0,0,0,0,2,0,0,1,3,0,0,0,0,1,3,4,5,0,0,0,1,0,0,1,0,1,3,0,0,1,8,4,12,10,1,1,0,0
4/19/26,CHC,NYM,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,3,1,0,1,0,0,0,0,1,2,3,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,2,0,1,1,1,1,2,1,0,0,0,0
4/19/26,BOS,DET,1,3,1,0,0,0,0,0,3,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,2,2,1,2,2,0,1,2,0,0,0,0,1,2,4,5,2,0,2,0,0,0,0,0,0,0,1,4,0,2,6,8,6,1,0,1,0
4/19/26,ATH,CWS,0,1,0,1,1,2,0,0,1,0,0,2,0,0,1,0,1,2,3,3,1,0,1,1,0,2,1,1,3,1,3,3,1,0,1,2,0,0,2,3,3,1,0,0,1,0,1,0,0,2,1,0,1,2,4,7,11,8,1,1,0,0
4/19/26,AZ,TOR,0,1,0,1,3,0,0,0,1,0,1,1,0,1,1,1,2,1,2,2,1,0,0,0,0,1,0,8,9,2,0,1,0,1,2,2,1,3,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,4,10,14,11,1,1,0,0
4/20/26,WSH,ATL,2,4,1,0,0,2,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,2,3,1,0,1,0,5,5,0,0,0,1,0,0,0,2,3,1,4,9,13,5,1,1,0,0
4/20/26,TB,CIN,1,4,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,3,0,2,2,1,0,0,2,1,3,2,0,1,0,0,0,1,2,4,0,1,1,2,0,0,0,0,0,0,1,6,7,4,0,0,0,0
4/20/26,SEA,ATH,2,3,1,1,2,1,0,1,3,0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,1,2,0,0,1,1,0,1,0,0,0,2,1,2,0,0,1,0,2,5,0,0,1,1,3,4,0,0,1,0,4,6,10,4,0,1,0,1
4/20/26,MIA,STL,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,2,4,1,0,2,0,1,3,1,0,0,0,0,2,1,0,0,2,0,0,1,1,3,2,0,1,2,1,2,1,0,0,0,0,0,2,1,1,2,5,3,8,3,0,0,0,0
4/20/26,LAA,TOR,1,2,2,0,1,3,1,3,2,0,0,2,0,1,3,0,1,0,0,0,2,0,0,1,0,1,3,0,2,2,0,1,0,2,2,1,0,0,1,0,0,1,1,2,0,1,2,1,0,1,0,1,2,0,2,5,7,4,0,0,0,0
4/20/26,KC,BAL,0,3,1,1,3,1,0,3,2,0,2,1,0,0,1,0,3,2,0,2,1,0,0,0,0,0,2,0,2,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,2,1,0,0,3,1,4,0,1,1,2,1,0,0,0,0
4/20/26,COL,LAD,1,2,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,1,2,2,1,2,0,0,0,0,2,2,1,2,2,0,1,3,0,0,0,0,1,4,2,1,2,1,2,3,0,3,3,3,3,12,15,6,1,1,0,0
4/20/26,CLE,HOU,1,3,0,0,2,0,1,2,0,0,2,1,0,1,2,0,1,0,0,1,1,0,2,1,0,1,1,2,4,0,0,0,1,0,1,1,4,5,0,1,2,0,0,0,1,1,1,0,0,2,0,1,1,1,2,9,11,9,1,1,0,0
4/20/26,CHC,PHI,0,0,1,4,5,0,1,3,2,0,0,1,0,2,2,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,3,2,0,1,1,1,2,0,0,1,2,0,0,0,0,1,0,0,2,0,0,1,0,5,1,6,6,1,0,1,0
4/20/26,BOS,DET,0,2,1,2,4,1,0,1,1,0,2,0,0,0,1,1,2,1,3,6,1,2,3,1,0,0,0,0,1,0,0,0,1,1,3,1,1,3,1,0,0,0,1,3,3,0,0,0,0,1,0,3,4,1,8,6,14,4,0,1,0,1
4/21/26,WSH,ATL,3,6,1,1,2,1,0,1,2,0,3,1,1,3,2,0,0,1,3,4,1,3,3,1,0,0,0,0,0,1,1,2,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,3,0,0,1,2,11,4,15,8,1,1,0,0
4/21/26,TEX,PIT,0,1,0,2,3,1,0,0,2,0,1,3,3,6,0,0,1,0,0,0,2,0,1,2,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,2,0,0,2,0,1,0,5,1,6,6,1,0,1,0
4/21/26,TB,CIN,0,1,1,0,2,3,0,1,1,0,0,1,0,0,1,2,3,1,0,1,0,0,1,2,4,6,2,2,3,2,2,2,1,0,3,1,0,1,1,1,1,2,4,5,2,2,4,0,0,1,2,1,1,0,6,12,18,5,1,1,0,0
4/21/26,SEA,ATH,0,2,0,0,1,0,1,3,0,0,1,0,1,2,0,0,0,2,0,2,1,0,0,0,0,0,2,1,2,3,0,1,2,0,0,1,1,2,0,0,2,0,1,2,1,1,2,0,0,2,1,1,4,2,2,5,7,4,0,0,0,0
4/21/26,SF,LAD,3,5,0,0,0,1,0,0,2,0,0,1,0,1,0,0,2,0,0,0,3,0,1,1,0,0,0,0,1,1,0,1,1,0,0,3,1,4,0,0,0,2,0,1,1,0,2,1,0,1,1,0,0,2,3,1,4,4,0,0,0,0
4/21/26,NYM,MIN,0,0,0,0,1,2,3,3,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0,3,0,0,0,0,0,1,2,3,1,1,2,1,0,0,2,2,4,3,3,5,8,3,0,0,0,0
4/21/26,MIA,STL,1,2,0,0,0,2,0,2,0,0,1,2,0,2,1,0,0,0,0,2,0,2,4,3,0,1,1,1,2,2,0,0,0,1,2,1,2,2,3,1,3,1,0,0,2,0,0,2,0,1,1,0,2,0,3,5,8,6,1,0,1,0
4/21/26,LAA,TOR,0,0,0,0,0,1,0,1,1,0,0,1,1,3,0,0,0,1,0,1,1,0,0,0,1,4,1,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,1,2,2,0,0,0,3,4,1,0,0,1,2,4,6,1,0,0,0,0
4/21/26,KC,BAL,0,0,0,1,1,0,0,2,1,0,2,1,2,2,0,0,1,2,1,3,0,1,1,2,1,2,1,0,1,0,3,4,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,4,1,0,1,0,6,5,11,6,1,1,0,0
4/21/26,DET,MIL,0,1,0,0,2,2,0,2,1,1,3,1,0,1,0,0,0,1,0,2,2,0,0,1,3,4,1,0,1,0,3,5,1,0,0,0,0,0,0,0,0,1,0,0,2,2,4,0,7,8,0,0,2,1,4,12,16,4,0,1,0,1
4/21/26,COL,SD,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,3,0,1,0,0,0,1,0,0,3,0,0,2,1,4,2,0,1,1,0,1,1,0,2,2,0,1,1,0,0,0,0,0
4/21/26,CLE,HOU,1,3,1,1,3,1,0,1,1,0,2,1,0,2,3,0,0,0,0,1,0,6,7,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,3,6,1,0,0,0,1,3,0,0,1,0,1,3,1,8,5,13,5,1,1,0,0
4/21/26,CHC,PHI,0,1,0,0,2,1,0,3,0,0,2,1,1,4,1,2,5,1,3,3,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,2,2,2,1,2,0,7,4,11,1,0,1,0,1
4/21/26,BOS,NYY,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,1,3,0,0,0,0,0,1,1,0,1,1,2,5,2,0,1,1,1,2,0,0,2,3,0,4,4,1,0,0,0,0
4/21/26,AZ,CWS,0,2,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,2,1,0,2,1,3,5,1,4,5,2,3,3,1,0,1,1,0,2,1,1,2,0,0,1,1,0,2,1,0,0,1,3,5,0,5,11,16,10,1,1,0,0
4/22/26,WSH,ATL,4,5,3,0,1,2,0,2,2,0,0,3,0,1,1,2,2,0,0,0,0,0,2,1,0,1,0,1,1,1,3,4,0,1,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,8,14,12,1,1,0,0
4/22/26,TEX,PIT,0,0,1,2,3,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,2,3,3,0,0,2,1,2,1,0,0,0,0,0,2,0,1,0,3,4,2,0,1,0,0,0,2,0,1,0,4,3,2,4,8,12,6,1,1,0,0
4/22/26,TB,CIN,0,0,2,3,5,1,1,2,0,0,1,0,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,3,0,0,1,2,0,0,1,0,0,1,0,0,1,6,1,7,6,1,0,1,0
4/22/26,SEA,ATH,1,4,2,0,0,1,1,2,0,0,0,1,0,0,1,1,2,0,1,2,1,0,1,2,1,4,0,2,4,0,0,1,2,1,4,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,1,1,1,1,5,4,9,5,1,1,0,0
4/22/26,SF,LAD,0,2,3,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2,3,3,0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3,0,3,0,0,0,0,0
4/22/26,NYM,MIN,1,2,1,0,0,3,0,0,1,1,2,1,0,2,0,0,3,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,3,1,0,0,1,0,3,1,0,1,3,3,2,5,3,0,0,0,0
4/22/26,MIA,STL,0,0,0,2,5,0,0,1,1,1,3,0,1,3,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,2,1,0,0,3,1,2,1,4,1,5,4,0,0,0,0
4/22/26,LAA,TOR,0,1,0,0,0,0,1,4,1,1,2,1,1,2,1,0,0,2,4,5,2,0,2,1,0,0,0,0,1,1,0,1,1,0,2,2,0,2,0,0,1,0,0,0,1,3,4,0,0,0,2,0,2,2,7,3,10,3,0,1,0,1
4/22/26,KC,BAL,1,1,0,0,1,0,0,0,0,2,4,2,0,2,1,3,3,0,0,0,0,0,1,0,0,0,2,2,2,2,0,0,1,0,1,0,0,1,1,0,1,1,6,6,0,0,1,1,0,0,1,0,2,1,6,8,14,5,1,1,0,0
4/22/26,DET,MIL,0,2,1,0,0,1,0,1,1,2,2,0,2,4,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,2,0,1,2,1,2,1,0,0,0,0,1,1,0,1,1,0,1,1,1,2,0,0,3,1,5,2,7,5,1,0,1,0
4/22/26,COL,SD,0,1,1,4,7,0,0,3,1,1,2,0,0,0,0,1,2,2,1,3,1,1,1,1,0,0,0,1,2,1,0,1,0,0,0,1,0,1,1,0,0,1,0,2,0,1,2,3,0,1,0,1,1,0,8,3,11,6,1,1,0,0
4/22/26,CLE,HOU,0,2,0,0,1,2,0,2,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,2,0,2,2,1,0,0,1,0,2,0,0,1,1,0,0,0,0,2,0,0,1,2,0,0,0,0,1,1,0,2,2,2,0,0,0,0
4/22/26,CHC,PHI,1,2,1,1,1,0,2,3,0,0,1,1,2,4,0,0,0,1,0,1,3,1,2,1,0,0,0,0,0,1,2,3,1,0,0,2,0,1,1,0,2,0,0,1,2,0,1,3,0,0,0,0,1,2,7,2,9,8,1,1,0,0
4/22/26,BOS,NYY,0,1,2,0,2,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,2,0,3,4,1,0,0,1,1,2,0,0,0,1,0,1,1,0,0,3,0,1,1,0,0,0,0,0,1,1,4,5,4,0,0,0,0
4/22/26,AZ,CWS,0,1,0,4,6,0,2,2,0,2,4,1,0,2,2,2,2,2,1,3,0,0,2,0,0,0,0,2,4,2,0,0,0,1,1,0,1,2,0,0,2,2,1,1,0,2,3,1,0,1,2,0,2,1,11,7,18,12,1,1,0,0
4/23/26,WSH,ATL,1,1,1,0,2,0,0,0,1,1,2,2,0,0,2,0,1,1,0,1,0,0,0,2,0,0,1,0,1,2,0,1,2,0,0,1,2,4,2,0,1,3,0,2,1,4,6,2,0,1,1,1,1,1,2,7,9,4,0,1,0,1
4/23/26,TEX,PIT,0,3,2,0,2,1,2,2,0,4,4,1,0,0,1,0,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2,2,0,1,2,0,1,2,1,1,2,0,3,1,0,0,2,0,0,0,0,0,1,6,1,7,7,1,0,1,0
4/23/26,SF,LAD,0,1,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,1,1,2,4,1,0,1,1,0,1,0,0,1,0,0,0,1,0,2,1,0,3,3,3,0,0,0,0
4/23/26,NYM,MIN,3,3,1,3,4,3,0,0,1,1,2,0,0,0,0,0,0,3,0,0,1,3,4,0,0,0,0,1,4,1,0,2,1,0,1,1,1,2,2,0,1,0,1,1,1,0,2,0,4,4,1,1,3,2,10,8,18,9,1,1,0,0
4/23/26,DET,MIL,2,3,1,0,0,1,0,0,1,0,1,1,0,1,0,1,3,1,0,0,0,1,1,2,1,1,1,0,0,2,0,0,1,0,0,1,1,2,1,0,0,0,0,2,0,3,6,0,0,0,1,0,2,0,5,4,9,3,0,1,0,1
4/23/26,COL,SD,1,3,2,4,6,0,0,0,0,1,2,1,0,0,0,1,1,1,1,2,0,0,2,0,0,1,0,0,0,2,2,3,1,0,2,0,1,2,1,1,1,2,0,1,2,0,1,2,1,3,2,5,5,1,8,10,18,10,1,1,0,0
4/23/26,CHC,PHI,0,1,1,1,4,0,3,5,0,1,2,2,0,1,1,1,3,0,0,2,1,1,1,0,0,2,1,0,0,1,1,1,2,0,0,0,1,2,0,0,0,0,0,0,2,3,3,0,1,4,1,1,3,1,7,7,14,7,1,1,0,0
4/23/26,BOS,NYY,0,0,0,1,2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,1,0,3,2,1,1,1,0,0,2,3,6,3,0,2,1,0,0,2,2,4,6,3,0,0,0,0
4/23/26,AZ,CWS,1,2,1,0,0,2,0,1,1,0,1,0,0,1,2,0,1,1,0,2,2,0,1,1,0,0,2,0,0,1,0,2,1,1,4,1,0,1,1,0,1,2,0,1,0,0,0,3,0,1,1,3,3,0,1,4,5,2,0,0,0,0
4/24/26,TOR,CLE,2,2,1,1,2,1,0,0,0,0,0,1,1,2,0,2,3,1,0,0,0,0,0,1,0,2,0,5,5,0,0,2,0,2,3,0,0,1,1,0,0,2,1,2,0,0,0,3,0,0,2,0,1,0,6,8,14,11,1,1,0,0
4/24/26,TEX,ATH,0,1,0,0,0,1,0,1,0,1,2,2,0,1,1,0,0,1,0,2,1,0,2,1,0,0,0,3,4,1,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,1,1,0,0,0,2,2,1,1,8,9,7,1,1,0,0
4/24/26,TB,MIN,1,1,1,0,0,1,1,1,0,1,3,0,0,0,0,1,3,0,2,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,2,2,1,2,0,0,1,1,0,1,0,0,1,1,1,3,1,6,2,8,4,0,0,0,0
4/24/26,STL,SEA,0,1,0,0,1,1,0,0,0,2,3,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,2,0,1,2,1,2,1,0,0,0,1,2,3,0,1,1,1,3,1,0,1,0,0,0,2,0,0,0,2,3,5,4,0,0,0,0
4/24/26,SF,MIA,0,2,1,0,1,1,0,0,0,0,0,0,3,4,0,0,3,2,0,1,0,1,1,1,0,1,1,3,3,2,1,2,1,1,2,0,3,5,0,0,0,2,1,3,1,0,1,0,0,2,0,0,2,0,4,9,13,11,1,1,0,0
4/24/26,NYM,COL,0,0,1,1,3,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,2,4,0,0,0,1,0,1,1,0,1,2,0,0,2,0,2,1,1,3,1,1,3,2,2,4,2,0,1,2,0,0,2,3,4,7,2,0,0,0,0
4/24/26,MIL,PIT,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,1,2,0,1,3,0,1,2,0,1,2,0,0,0,0,2,2,1,0,1,1,0,6,6,3,0,0,0,0
4/24/26,LAD,CHC,0,0,1,0,1,1,3,3,1,1,2,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,3,0,2,0,0,1,1,0,2,2,3,4,1,1,3,2,2,2,0,4,6,10,4,0,1,0,1
4/24/26,KC,LAA,0,0,1,0,1,1,0,0,1,5,6,0,0,0,2,0,2,2,0,0,2,1,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,2,0,2,1,0,1,2,3,6,1,0,0,0,0,1,2,6,3,9,5,1,1,0,0
4/24/26,HOU,NYY,0,0,1,1,3,3,0,1,0,1,2,1,0,1,0,0,1,1,2,3,3,0,2,2,0,0,0,3,4,0,1,2,0,0,0,2,1,1,1,0,1,0,3,6,0,4,5,0,0,0,0,0,0,1,4,12,16,7,1,1,0,0
4/24/26,CIN,DET,0,1,0,0,2,2,0,2,1,0,1,1,2,3,1,1,2,3,4,4,2,0,0,2,2,2,1,0,1,2,1,1,0,3,4,1,1,2,1,0,2,0,0,3,0,0,1,1,3,3,1,0,1,0,9,8,17,7,1,1,0,0
4/24/26,CWS,WSH,0,1,1,0,1,0,0,0,0,1,2,1,0,1,0,1,3,0,2,3,1,1,3,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,2,4,0,0,0,0,0,1,1,1,1,1,0,1,2,5,4,9,4,0,1,0,1
4/24/26,BAL,BOS,4,5,1,1,2,0,1,3,0,2,4,1,1,2,0,0,2,1,1,3,0,0,1,2,0,0,0,0,0,0,1,2,1,0,1,1,0,1,2,1,2,0,1,2,1,0,0,0,0,1,1,0,3,0,10,3,13,11,1,1,0,0
4/24/26,ATL,PHI,0,2,1,0,0,0,2,3,0,0,1,0,0,1,0,3,4,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,2,4,1,0,3,1,1,2,0,0,0,1,0,1,0,0,1,0,0,2,1,5,3,8,5,1,0,1,0
