#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
1,Bobby Witt Jr.,KCR,103,393,437,119,68,21,7,23,76,68,35,4,72,4,4,1,23,6,0.303
2,Aaron Judge,NYY,101,352,436,103,49,18,0,36,77,88,76,13,110,4,3,0,7,3,0.294
3,Juan Soto,NYM,102,353,436,99,54,17,0,27,73,71,78,6,77,3,3,1,11,4,0.28
4,Shohei Ohtani,LAD,102,377,450,107,54,22,1,29,81,78,66,8,103,4,2,0,16,5,0.283
5,Yordan Alvarez,HOU,91,325,386,97,50,20,0,27,61,71,52,7,64,6,3,0,2,1,0.297
6,Fernando Tatis Jr.,SDP,104,381,438,104,65,19,3,17,67,55,49,2,86,4,3,1,19,6,0.274
7,Gunnar Henderson,BAL,102,388,438,103,61,22,2,18,65,57,42,2,97,4,3,0,13,3,0.266
8,Corbin Carroll,ARI,98,359,417,93,51,21,4,17,66,55,48,2,85,5,3,2,21,4,0.26
9,Pete Crow-Armstrong,CHC,100,384,427,96,57,20,3,17,63,52,29,2,102,6,3,5,24,4,0.251
10,Cal Raleigh,SEA,80,277,321,61,30,11,0,20,42,53,39,3,91,3,2,0,4,1,0.22
11,José Ramírez,CLE,101,379,433,102,62,21,2,18,62,58,46,9,49,3,4,0,24,7,0.268
12,William Contreras,MIL,101,347,398,94,63,18,0,13,49,55,45,2,68,3,3,1,3,1,0.272
13,Shea Langeliers,ATH,90,323,359,89,48,18,2,22,54,60,29,1,73,3,3,1,3,1,0.275
14,Julio Rodríguez,SEA,103,403,446,111,70,19,3,19,64,61,34,3,95,6,3,0,15,4,0.276
15,Mike Trout,LAA,92,324,391,83,45,15,2,22,57,59,59,5,104,5,2,0,4,1,0.256
16,Byron Buxton,MIN,86,324,362,85,42,17,3,24,58,60,30,1,94,6,2,0,8,2,0.263
17,Dansby Swanson,CHC,103,389,440,99,61,19,2,17,60,58,40,1,104,3,3,1,10,3,0.254
18,Mookie Betts,LAD,95,368,421,99,61,21,1,15,59,56,44,1,49,4,4,1,6,2,0.27
19,Elly De La Cruz,CIN,103,389,436,101,61,20,2,17,66,53,41,3,120,2,3,1,24,7,0.26
20,Ketel Marte,ARI,94,349,400,96,57,20,1,17,55,62,43,2,61,4,3,0,3,1,0.275
21,Junior Caminero,TBR,105,400,443,108,62,17,1,28,60,79,36,2,78,3,4,0,3,1,0.27
22,Vladimir Guerrero Jr.,TOR,103,379,438,112,74,20,1,17,62,60,51,5,53,5,3,1,4,2,0.296
23,Nick Kurtz,ATH,96,347,415,91,49,18,1,23,65,65,62,4,120,3,2,0,4,1,0.262
24,Ronald Acuña Jr.,ATL,95,342,405,95,58,16,2,19,66,54,55,2,86,6,2,0,15,5,0.277
25,Will Smith,LAD,70,241,283,67,40,12,1,14,43,43,33,1,50,5,3,0,1,0,0.277
26,Adley Rutschman,BAL,93,328,375,85,54,17,1,12,47,46,41,1,58,3,3,0,1,0,0.259
27,Kevin McGonigle,DET,102,382,435,100,64,22,2,13,57,50,45,1,62,3,3,1,10,3,0.262
28,Andy Pages,LAD,93,375,412,101,61,20,3,17,59,57,27,1,84,6,3,0,8,2,0.269
29,Bryce Harper,PHI,102,372,434,105,61,23,1,20,64,66,56,5,85,3,3,1,8,3,0.282
30,James Wood,WSN,100,359,419,99,58,20,1,20,63,64,55,4,115,3,2,0,12,4,0.275
31,Pete Alonso,BAL,102,382,438,100,56,18,0,26,62,70,44,3,98,8,4,0,2,1,0.261
32,Miguel Vargas,CHW,96,357,410,91,51,20,2,19,55,57,44,1,75,5,3,1,7,2,0.254
33,Ben Rice,NYY,92,344,396,90,50,18,1,21,58,59,44,1,82,6,3,0,4,1,0.261
34,Francisco Lindor,NYM,76,286,327,75,46,15,1,13,47,42,31,0,60,5,2,0,11,4,0.261
35,Jackson Chourio,MIL,99,385,421,105,66,19,4,16,58,58,30,2,88,3,3,1,16,4,0.272
36,Corey Seager,TEX,73,260,304,69,39,14,0,16,41,48,36,4,62,3,2,0,1,0,0.265
37,Trea Turner,PHI,99,381,421,106,73,18,4,11,59,48,29,0,79,4,3,1,17,4,0.279
38,Freddie Freeman,LAD,99,379,435,105,64,22,0,18,63,63,48,4,75,5,3,0,5,2,0.278
39,Dillon Dingler,DET,78,277,306,70,44,14,2,10,37,38,21,1,70,5,2,0,1,0,0.252
40,Nico Hoerner,CHC,103,398,440,112,85,18,4,4,57,42,31,1,39,7,4,1,17,5,0.28
41,Maikel Garcia,KCR,101,384,428,105,74,20,4,8,57,43,36,1,58,1,4,3,15,5,0.273
42,Kyle Schwarber,PHI,104,368,443,85,40,15,0,30,67,78,68,2,129,5,2,0,3,1,0.232
43,Kyle Tucker,LAD,99,370,435,96,57,21,1,17,65,58,58,3,68,3,3,1,10,4,0.261
44,Colson Montgomery,CHW,95,359,405,80,45,15,0,19,48,57,35,2,119,7,3,0,3,1,0.224
45,Jazz Chisholm Jr.,NYY,91,348,395,83,49,15,1,17,58,48,40,1,105,3,3,1,21,5,0.237
46,Bo Bichette,NYM,104,411,445,116,84,19,1,12,54,54,28,1,73,2,3,1,4,2,0.283
47,Wyatt Langford,TEX,85,307,353,77,46,15,2,13,50,42,40,2,77,4,2,0,11,3,0.251
48,Jackson Merrill,SDP,100,380,420,100,62,22,2,15,54,52,32,2,89,2,3,2,10,2,0.263
49,Matt Chapman,SFG,99,361,416,86,52,19,2,14,53,48,47,1,93,5,3,0,5,2,0.239
50,Xander Bogaerts,SDP,94,352,398,93,64,17,1,11,51,44,34,1,67,3,4,1,12,4,0.265
51,Taylor Ward,BAL,100,368,429,93,57,19,1,16,57,54,53,1,97,4,4,0,3,1,0.253
52,Otto Lopez,MIA,94,364,397,103,73,18,3,9,50,46,25,1,60,3,3,1,12,4,0.284
53,Alex Bregman,CHC,102,382,436,97,64,19,1,13,53,54,44,1,63,6,4,1,2,1,0.254
54,Jeremy Peña,HOU,94,361,399,97,67,17,3,11,52,44,25,0,70,7,3,2,10,3,0.27
55,Zach Neto,LAA,101,376,428,91,54,18,2,17,58,51,35,2,110,11,3,3,17,6,0.243
56,Brice Turang,MIL,101,376,430,98,69,18,2,10,55,45,47,1,91,2,3,3,20,4,0.26
57,Oneil Cruz,PIT,91,347,392,87,48,18,1,19,61,56,40,2,119,3,2,0,19,5,0.251
58,Manny Machado,SDP,96,363,406,92,58,16,0,18,51,56,38,3,77,1,4,1,5,2,0.254
59,Trent Grisham,NYY,84,305,363,73,39,15,0,19,52,51,50,0,79,4,2,1,4,1,0.238
60,Brent Rooker,ATH,95,361,411,98,54,20,1,22,61,65,41,2,100,5,3,0,4,1,0.27
61,Austin Wells,NYY,75,263,299,57,33,12,0,12,35,38,29,1,73,3,2,1,2,1,0.218
62,Randy Arozarena,SEA,102,381,441,93,58,18,1,15,61,50,45,1,108,12,3,1,16,6,0.244
63,Austin Riley,ATL,99,375,419,95,56,19,1,18,55,58,35,0,109,6,3,0,2,1,0.253
64,Hunter Goodman,COL,93,341,373,87,48,19,2,19,50,61,25,0,101,4,3,0,3,1,0.256
65,Cody Bellinger,NYY,94,362,409,93,57,19,1,16,54,52,40,1,60,2,4,0,8,2,0.257
66,Ian Happ,CHC,100,364,427,88,52,19,1,17,58,56,56,2,104,4,2,1,5,2,0.243
67,Iván Herrera,STL,96,338,391,92,62,17,0,12,51,48,41,2,71,8,2,1,4,2,0.271
68,Konnor Griffin,PIT,95,373,410,100,69,18,3,10,55,42,27,1,107,7,2,1,18,4,0.268
69,Alejandro Kirk,TOR,61,212,241,57,39,10,0,8,29,31,24,1,29,2,2,0,0,0,0.268
70,Michael Harris II,ATL,93,369,397,100,63,19,1,15,55,52,20,1,76,3,3,1,12,3,0.27
71,Geraldo Perdomo,ARI,102,362,431,91,66,17,2,6,54,35,53,1,57,4,4,8,14,4,0.25
72,Matt Olson,ATL,104,379,442,94,55,18,1,21,59,63,55,2,100,4,3,0,1,1,0.248
73,Seiya Suzuki,CHC,93,348,399,90,54,17,2,18,56,57,44,2,95,3,4,1,5,2,0.259
74,JJ Wetherholt,STL,96,352,401,89,57,18,1,12,50,48,39,2,75,7,3,1,7,2,0.252
75,Willy Adames,SFG,101,374,425,88,52,19,1,16,54,53,43,1,109,3,3,0,7,2,0.236
76,Max Muncy,LAD,71,262,314,60,32,12,1,15,45,46,45,1,78,4,2,0,1,0,0.229
77,Sal Stewart,CIN,94,356,400,98,59,18,1,19,56,59,37,2,76,3,3,0,6,2,0.275
78,Drake Baldwin,ATL,77,276,312,74,48,13,1,13,41,43,30,1,58,3,2,0,1,0,0.269
79,Gabriel Moreno,ARI,74,255,288,69,48,13,1,7,35,35,27,1,50,3,2,1,4,1,0.271
80,Brandon Nimmo,TEX,95,348,397,91,57,18,1,14,52,49,40,1,79,6,3,1,5,1,0.261
81,Willson Contreras,BOS,96,346,403,91,55,16,1,18,55,58,39,1,98,13,3,1,3,1,0.262
82,Brandon Lowe,PIT,84,320,361,80,46,17,1,17,47,54,35,1,86,3,3,0,2,1,0.251
83,Riley Greene,DET,101,379,430,96,57,20,1,18,56,58,44,1,120,3,3,0,2,1,0.252
84,Bryson Stott,PHI,92,353,393,91,60,18,1,11,51,44,33,1,67,2,3,1,15,4,0.256
85,Kazuma Okamoto,TOR,90,336,384,77,43,15,0,19,48,54,39,2,99,5,3,0,1,0,0.229
86,CJ Abrams,WSN,98,367,410,94,58,20,2,13,54,51,30,1,76,8,3,1,19,5,0.255
87,Roman Anthony,BOS,85,308,359,81,52,18,1,10,47,43,45,1,85,3,2,0,6,2,0.264
88,Jordan Walker,STL,92,347,384,90,52,19,1,18,53,55,30,1,97,4,2,0,8,2,0.258
89,Wilyer Abreu,BOS,81,301,340,76,44,17,1,14,44,48,34,1,74,2,3,0,6,2,0.252
90,Munetaka Murakami,CHW,95,337,405,72,36,12,1,24,57,63,62,3,143,4,2,0,6,2,0.214
91,Victor Caratini,MIN,77,269,303,66,47,11,0,8,32,33,25,1,56,6,3,0,0,0,0.245
92,Michael Busch,CHC,92,341,394,86,50,19,0,17,52,57,44,1,92,6,3,0,2,1,0.251
93,J.T. Realmuto,PHI,80,276,310,72,47,15,1,9,39,38,22,1,67,5,2,0,5,2,0.262
94,Jarren Duran,BOS,94,353,395,91,54,22,2,14,55,49,34,0,91,5,2,1,17,3,0.259
95,J.P. Crawford,SEA,93,347,405,84,59,16,0,9,46,40,48,0,76,4,2,2,3,1,0.243
96,Isaac Paredes,HOU,97,350,408,80,51,14,1,14,48,47,46,0,67,9,3,0,1,0,0.23
97,Tyler Soderstrom,ATH,92,353,397,92,53,20,1,17,54,56,37,2,84,3,3,0,4,1,0.26
98,George Springer,TOR,94,352,402,91,56,16,1,18,57,54,41,1,77,4,3,1,8,2,0.259
99,Yandy Díaz,TBR,101,380,429,107,74,17,1,15,53,59,41,2,60,5,3,1,1,1,0.282
100,Ceddanne Rafaela,BOS,89,344,372,88,58,17,3,10,47,42,19,1,79,5,3,2,13,4,0.257
101,Evan Carter,TEX,72,262,300,61,38,12,2,9,39,30,31,1,65,4,2,1,12,3,0.233
102,Christian Walker,HOU,101,378,426,91,51,16,0,22,54,63,38,1,99,6,3,1,2,1,0.239
103,Matt McLain,CIN,88,328,372,78,48,15,2,13,49,41,36,0,97,4,2,1,11,3,0.238
104,Ezequiel Tovar,COL,94,372,404,100,64,21,3,12,50,52,22,0,94,3,3,4,6,2,0.269
105,Xavier Edwards,MIA,94,354,397,99,77,17,2,3,48,34,35,1,52,2,3,3,16,4,0.281
106,Salvador Perez,KCR,96,354,389,89,53,17,0,19,45,62,21,3,78,7,4,0,0,0,0.252
107,Luke Keaschall,MIN,85,316,357,85,60,17,2,6,46,34,31,1,56,6,3,1,13,4,0.269
108,Masyn Winn,STL,99,377,415,94,67,17,3,7,48,39,29,0,73,4,3,3,8,2,0.25
109,Teoscar Hernández,LAD,74,298,328,79,48,15,1,15,47,48,24,1,83,3,2,0,3,1,0.266
110,Rafael Devers,SFG,101,366,425,90,53,19,0,18,53,59,52,5,103,4,3,0,1,0,0.246
111,Tyler Stephenson,CIN,71,242,276,57,35,11,0,11,34,36,29,1,77,3,2,0,1,0,0.238
112,Joey Ortiz,MIL,86,329,365,80,57,12,3,8,42,36,27,0,63,3,2,4,10,3,0.242
113,Gleyber Torres,DET,85,311,361,79,57,14,1,8,43,37,43,0,60,2,3,1,3,2,0.254
114,Marcus Semien,NYM,96,368,414,89,58,17,2,12,49,47,35,0,76,3,4,1,7,2,0.241
115,Jackson Holliday,BAL,73,278,314,70,46,14,1,9,41,33,32,1,71,2,2,0,8,2,0.252
116,Josh Jung,TEX,90,345,375,89,59,18,0,11,42,46,24,0,77,3,2,0,2,1,0.258
117,Daulton Varsho,TOR,89,341,380,78,46,16,1,15,47,47,32,1,87,3,3,1,6,2,0.229
118,Ozzie Albies,ATL,98,374,414,93,61,19,1,12,49,49,32,1,57,4,4,0,5,2,0.249
119,Nick Gonzales,PIT,84,329,361,89,63,19,3,5,42,38,23,0,69,5,3,1,4,1,0.271
120,Zack Gelof,ATH,69,267,297,65,39,12,2,12,42,36,24,0,84,2,2,2,11,3,0.243
121,Tyler O'Neill,BAL,75,282,323,67,38,12,1,17,44,46,34,1,85,4,2,0,3,1,0.238
122,Andrés Giménez,TOR,92,357,392,86,63,16,1,6,45,34,21,1,68,9,3,2,14,4,0.242
123,Carson Kelly,CHC,64,219,250,54,37,9,0,8,29,30,24,0,46,3,2,0,1,0,0.245
124,Alec Bohm,PHI,85,329,361,89,63,17,1,9,42,44,25,1,54,3,4,0,1,1,0.272
125,Jakob Marsee,MIA,80,289,336,66,44,14,1,8,42,31,37,0,72,5,2,3,16,4,0.229
126,Cam Smith,HOU,75,279,315,68,44,12,2,9,40,32,29,1,82,4,2,1,7,2,0.242
127,Nolan Arenado,ARI,91,350,386,88,59,17,1,12,42,50,29,2,55,3,4,1,2,1,0.252
128,Jacob Wilson,ATH,67,267,288,78,61,13,2,2,34,28,14,0,26,3,2,2,3,1,0.294
129,Francisco Alvarez,NYM,52,182,205,42,26,7,0,8,24,27,19,1,53,3,1,0,0,0,0.23
130,Colt Emerson,SEA,82,319,355,75,50,16,1,8,40,36,29,2,87,5,2,1,9,2,0.235
131,Alec Burleson,STL,97,366,406,98,65,19,0,14,49,54,31,1,59,3,4,1,3,1,0.269
132,Luis Arraez,SFG,94,364,398,107,89,17,2,0,43,35,24,2,16,3,4,4,6,2,0.295
133,Spencer Torkelson,DET,96,357,412,83,46,17,1,18,52,57,46,2,109,5,4,0,1,1,0.232
134,Bryan Reynolds,PIT,96,364,415,96,64,20,2,10,52,48,43,2,94,5,3,0,4,1,0.263
135,Steven Kwan,CLE,94,352,401,90,73,15,1,2,43,31,40,1,37,3,3,2,9,3,0.257
136,Jose Altuve,HOU,72,273,306,70,46,13,1,10,39,35,28,1,54,3,2,1,5,2,0.255
137,Jake Cronenworth,SDP,72,260,303,60,40,12,1,7,35,30,34,1,60,5,2,1,3,1,0.233
138,Jonathan Aranda,TBR,95,350,402,89,57,18,1,13,46,53,42,2,95,6,3,0,1,0,0.253
139,José Caballero,NYY,69,264,299,61,42,10,2,7,44,22,24,0,69,6,2,3,27,7,0.231
140,Lars Nootbaar,STL,57,206,239,52,32,11,0,9,31,30,29,1,45,2,2,1,3,1,0.253
141,Colton Cowser,BAL,57,216,246,49,30,10,1,9,32,29,24,1,76,3,2,1,5,1,0.229
142,Jo Adell,LAA,89,345,378,84,48,15,2,19,48,53,25,1,95,6,3,0,5,2,0.243
