#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
507,Alek Thomas,LAD,5,21,23,5,3,1,0,1,3,2,1,0,5,0,0,0,0,0,0.238
508,Miles Mastrobuoni,SEA,2,8,9,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.24
509,Yohandy Morales,WSN,9,37,41,9,6,2,0,1,5,4,3,0,12,0,0,0,0,0,0.244
510,Cooper Ingle,CLE,2,7,8,2,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0.227
511,Cameron Cauley,TEX,7,30,32,6,4,2,0,1,4,3,2,0,10,0,0,0,1,0,0.219
512,Anthony Santander,TOR,3,12,14,3,2,1,0,1,2,2,1,0,3,0,0,0,0,0,0.228
513,Cole Carrigg,COL,4,17,18,4,3,1,0,0,2,2,1,0,5,0,0,0,1,0,0.242
514,Rob Refsnyder,SEA,26,99,113,21,13,4,0,3,12,13,11,0,34,2,1,0,1,0,0.211
515,George Lombard Jr.,NYY,4,16,18,3,2,1,0,0,2,2,2,0,5,0,0,0,1,0,0.204
516,Will Brennan,SFG,5,21,23,6,4,1,0,0,2,2,1,0,3,0,0,0,0,0,0.269
517,Max Anderson,DET,2,8,9,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0.252
518,Eric Wagaman,NYM,7,30,32,7,5,2,0,1,4,3,2,0,7,0,0,0,0,0,0.25
519,Garrett Stubbs,PHI,3,11,13,3,2,0,0,0,2,1,1,0,3,0,0,0,0,0,0.227
520,Oswaldo Cabrera,NYY,3,12,14,3,2,0,0,0,2,1,1,0,3,0,0,0,0,0,0.234
521,Mark Canha,,12,44,50,10,7,2,0,1,5,5,5,0,10,2,1,0,1,0,0.234
522,Nelson Rada,LAA,4,16,18,4,3,0,0,0,2,2,2,0,4,0,0,0,1,0,0.245
523,Nelson Velázquez,STL,8,29,33,6,4,1,0,1,4,4,3,0,9,0,0,0,0,0,0.219
524,Tre' Morgan,TBR,3,12,14,3,2,0,0,0,2,1,2,0,3,0,0,0,0,0,0.249
525,Junior Perez,CHW,3,12,14,3,1,1,0,0,2,2,1,0,5,0,0,0,0,0,0.209
526,Adael Amador,COL,5,20,23,5,4,1,0,1,2,2,2,0,4,0,0,0,1,0,0.246
527,Hayden Senger,NYM,7,26,29,5,4,1,0,0,3,3,2,0,9,1,0,0,0,0,0.198
528,Braden Montgomery,CHW,14,54,60,13,8,3,1,1,6,7,4,0,18,1,0,0,1,0,0.236
529,Denzer Guzman,LAA,5,20,23,4,3,1,0,1,2,3,2,0,7,0,0,0,0,0,0.22
530,Ryan Bliss,SEA,2,8,9,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.214
531,Robert Hassell III,WSN,17,67,73,16,12,3,0,1,8,7,5,0,18,0,0,0,2,1,0.243
532,Petey Halpin,CLE,9,37,40,8,5,2,0,1,5,4,3,0,12,0,0,0,1,0,0.218
533,Luis Lara,MIL,3,13,14,3,2,1,0,0,2,1,1,0,3,0,0,0,1,0,0.218
534,Tim Elko,CHW,8,34,37,8,5,1,0,1,4,5,2,0,13,0,0,0,0,0,0.234
535,Jonatan Clase,TOR,2,8,9,2,1,0,0,0,1,1,1,0,3,0,0,0,1,0,0.225
536,Rhylan Thomas,HOU,2,8,9,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0.27
537,Manuel Margot,,3,13,14,3,2,1,0,0,1,1,1,0,2,0,0,0,0,0,0.247
538,Maximo Acosta,MIA,3,12,14,3,2,0,0,0,2,1,1,0,3,0,0,0,1,0,0.228
539,Gage Workman,DET,5,21,23,4,2,1,0,1,3,3,2,0,8,0,0,0,1,0,0.214
540,Willie MacIver,TOR,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.233
541,Josh Kasevich,TOR,3,12,14,3,2,1,0,0,1,1,1,0,2,0,0,0,0,0,0.248
542,Trei Cruz,DET,3,12,14,3,2,1,0,0,2,1,2,0,3,0,0,0,0,0,0.222
543,Yohendrick Piñango,TOR,20,78,86,18,12,4,0,2,8,10,7,0,20,0,0,0,1,0,0.232
544,Eduardo Valencia,DET,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.242
545,Enrique Hernández,LAD,29,113,124,25,16,6,0,3,15,14,9,0,30,0,1,0,0,0,0.222
546,Chas McCormick,CHC,2,8,9,2,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0.226
547,Jeferson Quero,MIL,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.23
548,Austin Slater,TBR,3,12,14,3,2,0,0,0,2,1,1,0,4,0,0,0,0,0,0.226
549,Sam Huff,BAL,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.223
550,Chadwick Tromp,ATL,6,23,25,5,3,1,0,1,2,2,2,0,7,0,0,0,0,0,0.208
551,Kahlil Watson,CLE,2,8,9,2,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0.218
552,RJ Schreck,TOR,1,4,5,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.216
553,Joshua Báez,STL,1,4,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.234
554,Grant McCray,SFG,2,8,9,2,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0.228
555,LaMonte Wade Jr.,CHW,2,8,9,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.223
556,Tyler Fitzgerald,LAD,1,4,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.235
557,Aramis Garcia,ARI,3,12,13,2,2,0,0,0,1,1,1,0,5,0,0,0,0,0,0.196
558,Tomás Nido,DET,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.236
559,Trey Sweeney,DET,1,4,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.223
560,Dominic Fletcher,PIT,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.243
561,James Tibbs III,LAD,2,8,9,2,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0.212
562,Steward Berroa,PHI,1,4,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.211
563,Stuart Fairchild,CLE,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.224
564,Logan Porter,SFG,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.214
565,Luis Vázquez,BAL,1,4,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.236
566,Noelvi Marte,CIN,40,158,171,39,27,7,1,5,21,21,10,0,40,2,1,0,5,2,0.249
567,Johnathan Rodríguez,BAL,1,4,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.257
568,Austin Wynns,LAA,2,8,8,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.207
569,Korey Lee,CHW,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.228
570,A.J. Vukovich,ARI,2,9,9,2,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0.232
571,Maverick Handley,ATL,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.205
572,Will Wilson,SEA,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.199
573,José Barrero,BAL,2,8,9,2,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0.201
574,BJ Murray,CHC,2,8,9,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.209
575,Austin Barnes,,8,30,34,6,5,1,0,0,3,2,3,0,8,0,0,0,0,0,0.205
576,Pedro Ramírez,CHC,19,75,82,18,14,3,1,1,9,9,5,0,16,1,0,0,2,1,0.246
577,Jacob Gonzalez,CHW,6,25,27,5,4,1,0,0,2,3,2,0,5,0,0,0,0,0,0.218
578,Michael Siani,BAL,1,4,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.203
579,Elias Díaz,KCR,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.233
580,Brian Serven,ATH,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.204
581,Tyler Black,MIL,1,4,5,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.236
582,Christian Encarnacion-Strand,BAL,1,4,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.244
583,Santiago Espinal,LAD,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.242
584,Connor Joe,SEA,2,8,9,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.206
585,Brennen Davis,SEA,2,8,9,2,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0.191
586,Justin Dean,CHC,1,4,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.21
587,Akil Baddoo,MIL,1,4,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.222
588,Seby Zavala,LAD,1,4,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.174
589,Billy Cook,PIT,3,12,14,3,2,1,0,0,2,1,1,0,4,0,0,0,0,0,0.229
590,Christian Franklin,WSN,2,8,9,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.237
591,Anthony Seigler,BOS,1,4,5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.222
592,Tommy Pham,BAL,1,4,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.227
593,Héctor Rodríguez,CIN,2,9,9,2,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0.25
594,Riley Adams,WSN,1,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21
595,Jared Serna,MIA,1,4,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.225
596,Brandon Drury,KCR,2,8,9,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.221
597,Jose Herrera,TEX,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.192
598,Nick Morabito,NYM,6,25,27,6,4,1,0,0,3,3,2,0,7,0,0,0,2,1,0.236
599,Kemp Alderman,MIA,3,13,14,3,2,0,0,0,2,2,1,0,4,0,0,0,0,0,0.25
600,Trey Mancini,LAA,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.232
601,Seaver King,WSN,6,25,27,6,5,1,0,0,3,2,1,0,6,0,0,0,1,0,0.229
602,Garrett Hampson,CIN,1,4,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.22
603,Edwin Arroyo,CIN,29,115,125,29,23,5,1,1,13,11,6,0,25,1,1,1,2,1,0.256
604,Jim Jarvis,ATL,3,13,14,3,2,1,0,0,2,1,1,0,2,0,0,0,0,0,0.23
605,Jase Bowen,SDP,6,25,28,6,4,1,0,1,3,3,2,0,9,0,0,0,1,0,0.22
606,Ethan Murray,MIL,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.197
607,Jarred Kelenic,CHW,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.228
608,Andrew Pintar,MIA,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.223
609,Kyle Farmer,ATL,5,21,23,5,3,1,0,0,2,3,1,0,5,0,0,0,0,0,0.229
610,Deyvison De Los Santos,MIA,16,63,68,15,11,2,0,2,8,8,4,0,18,1,0,0,1,0,0.239
611,Bryan De La Cruz,PHI,7,30,32,7,5,1,0,1,3,4,2,0,9,0,0,0,0,0,0.238
612,Kristian Robinson,ARI,1,4,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.211
613,Christopher Morel,MIA,35,134,150,30,18,6,1,5,17,17,13,0,46,2,1,0,3,1,0.223
614,Nicky Lopez,TEX,14,53,60,12,9,2,1,0,5,3,5,0,9,1,0,0,1,1,0.221
615,Andrew McCutchen,,16,59,69,13,9,2,0,2,7,7,8,0,17,1,0,0,0,0,0.221
616,Patrick Wisdom,SEA,5,20,23,4,2,1,0,1,2,3,2,0,9,0,0,0,0,0,0.176
617,Kyler Fedko,MIN,3,12,14,3,2,1,0,0,2,1,1,0,3,0,0,0,0,0,0.215
618,Adam Frazier,LAA,40,156,172,36,26,7,1,2,19,16,12,0,34,2,1,2,2,1,0.233
619,Zac Veen,COL,17,65,73,16,11,3,1,2,8,8,6,0,18,1,1,0,3,1,0.24
620,Sterlin Thompson,COL,19,73,82,18,12,4,1,2,9,10,6,0,20,2,0,0,1,1,0.245
621,Felix Reyes,PHI,8,35,37,9,6,2,0,1,4,4,1,0,7,0,0,0,0,0,0.243
622,Charlie Condon,COL,17,65,73,16,11,3,1,2,7,9,6,0,21,2,0,0,0,0,0.239
623,Wilmer Flores,,18,70,78,16,11,3,0,2,7,10,6,0,14,1,1,0,0,0,0.225
624,Aaron Zavala,TEX,10,36,41,7,5,1,0,1,4,4,4,0,15,1,0,0,0,0,0.201
625,Victor Bericoto,SFG,17,68,73,16,12,3,0,2,7,8,4,0,19,0,0,0,0,0,0.24
626,Jacob Berry,MIA,9,37,41,8,6,2,0,1,4,4,3,0,9,1,0,0,1,0,0.224
627,Nick Castellanos,SDP,40,159,171,38,24,8,1,5,18,21,10,0,42,1,1,0,2,0,0.236
628,Sebastián Rivero,LAA,14,50,54,10,7,2,0,1,4,5,2,0,13,1,0,1,0,0,0.192
629,Sandy León,ATL,19,66,75,10,7,2,0,2,4,6,7,0,27,1,0,1,0,0,0.152
630,Jose Fernandez,ARI,66,269,287,64,46,10,2,5,30,29,12,0,71,2,1,3,5,2,0.236
